Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge,Case Type Priority,Case Age,Scheduled Hearings,Overall Priority,Predicted Priority
1931,White-Collar Crime,Jessica,White-Collar Crime Case - Jessica,06.08.22,Pending,Boston,13.10.22,,,Jill Johnson,7,256,0.0,263.0,262.9999999999997
434,Violent Crimes,Corey,Violent Crimes Case - Corey,05.08.22,Pending,Chicago,03.10.22,14.05.23,22.09.23,Michele Jackson,8,255,1.0,264.0,263.9999999999997
1224,Major Thefts,Timothy,Major Thefts Case - Timothy,04.08.22,Pending,Jacksonville,02.08.23,04.12.23,02.01.24,Wendy Burke,9,254,1.0,264.0,263.9999999999997
1959,Cyber Crime,Daniel,Cyber Crime Case - Daniel,10.08.22,Pending,Oklahoma City,24.05.24,05.03.25,14.06.25,Stephen Elliott,3,260,1.0,264.0,263.9999999999997
350,Securities Fraud,Paul,Securities Fraud Case - Paul,31.07.22,Pending,San Jose,05.09.24,07.04.25,,Michael Morales,14,250,0.5,264.5,264.4999999999997
594,Immigration Law Cases,Ann,Immigration Law Cases Case - Ann,01.08.22,Pending,Philadelphia,20.04.24,04.01.25,26.03.25,Nathan Chandler,13,251,1.0,265.0,264.9999999999997
1680,Terrorism,Kristin,Terrorism Case - Kristin,14.08.22,Pending,Washington,07.05.23,,,Janet Daniels,1,264,0.0,265.0,264.9999999999997
932,Violent Crimes,Brandon,Violent Crimes Case - Brandon,07.08.22,Pending,Indianapolis,10.04.23,24.04.23,22.05.23,David Henson,8,257,1.0,266.0,265.9999999999997
388,Counterintelligence,Erin,Counterintelligence Case - Erin,13.08.22,Pending,San Jose,31.03.23,13.06.23,19.09.23,Natasha Wyatt,2,263,1.0,266.0,265.9999999999997
2749,Major Thefts,Rachel,Major Thefts Case - Rachel,06.08.22,Pending,Nashville,24.01.24,15.11.24,16.02.25,Traci Donovan,9,256,1.0,266.0,265.9999999999997
1200,Organized Crime,Christopher,Organized Crime Case - Christopher,10.08.22,Pending,Philadelphia,25.02.23,19.07.23,19.08.23,Brittany Hall,6,260,1.0,267.0,266.9999999999997
1936,Immigration Law Cases,Brian,Immigration Law Cases Case - Brian,04.08.22,Pending,San Diego,26.07.23,,,Daniel Johnson,13,254,0.0,267.0,266.9999999999997
773,Securities Fraud,Christina,Securities Fraud Case - Christina,03.08.22,Pending,Indianapolis,27.10.22,,,Alicia Johnson,14,253,0.0,267.0,266.9999999999997
1916,Cyber Crime,Yolanda,Cyber Crime Case - Yolanda,14.08.22,Pending,San Jose,10.02.23,,,Mr. Michael Lewis PhD,3,264,0.0,267.0,266.9999999999997
1607,Intellectual Property Violations,Alexandra,Intellectual Property Violations Case - Alexandra,07.08.22,Pending,Detroit,07.06.23,07.08.23,22.01.24,Amy Bell,10,257,1.0,268.0,267.9999999999997
2967,Drug Trafficking,Linda,Drug Trafficking Case - Linda,03.08.22,Pending,Jacksonville,31.10.22,,,Jennifer Avery,15,253,0.0,268.0,267.9999999999997
1700,Public Corruption,Shannon,Public Corruption Case - Shannon,14.08.22,Pending,Memphis,20.11.23,,,Tammie Ortega,4,264,0.0,268.0,267.9999999999997
1816,Major Thefts,Candace,Major Thefts Case - Candace,08.08.22,Pending,Nashville,30.08.22,31.01.23,21.02.23,William Edwards,9,258,1.0,268.0,267.9999999999997
1079,Cyber Crime,Thomas,Cyber Crime Case - Thomas,14.08.22,Pending,Baltimore,04.04.24,30.09.24,18.10.24,Bryan Simpson,3,264,1.0,268.0,267.9999999999997
2635,Employment Law Disputes,Cody,Employment Law Disputes Case - Cody,05.08.22,Pending,Philadelphia,22.06.24,20.11.24,23.02.25,Grace Frazier,12,255,1.0,268.0,267.9999999999997
789,Employment Law Disputes,Ryan,Employment Law Disputes Case - Ryan,06.08.22,Pending,Washington,04.04.24,01.02.25,,Alexandra Rodriguez,12,256,0.5,268.5,268.4999999999997
2439,Intellectual Property Violations,Brandon,Intellectual Property Violations Case - Brandon,08.08.22,Pending,Seattle,05.11.23,05.09.24,,Carl Martinez,10,258,0.5,268.5,268.4999999999997
1423,Violent Crimes,Cynthia,Violent Crimes Case - Cynthia,10.08.22,Pending,Columbus,27.09.23,07.09.24,06.10.24,Nicholas Ross,8,260,1.0,269.0,268.9999999999997
1517,Immigration Law Cases,John,Immigration Law Cases Case - John,06.08.22,Pending,Portland,15.06.23,,,Chloe Martin DDS,13,256,0.0,269.0,268.9999999999997
364,Drug Trafficking,Marisa,Drug Trafficking Case - Marisa,03.08.22,Pending,Chicago,08.09.23,01.03.24,11.08.24,Melanie Fischer,15,253,1.0,269.0,268.9999999999997
2333,Securities Fraud,Timothy,Securities Fraud Case - Timothy,04.08.22,Pending,Philadelphia,13.03.24,13.03.24,22.03.24,Robert Russo,14,254,1.0,269.0,268.9999999999997
1716,Terrorism,Richard,Terrorism Case - Richard,20.08.22,Pending,Dallas,27.06.23,,,Michelle Nelson,1,270,0.0,271.0,270.9999999999997
816,Counterintelligence,Larry,Counterintelligence Case - Larry,18.08.22,Pending,Denver,18.09.24,06.01.25,17.06.25,Samantha Sanders,2,268,1.0,271.0,270.9999999999997
2866,Major Thefts,Alexandra,Major Thefts Case - Alexandra,12.08.22,Pending,Denver,20.11.24,,,Melissa Bailey,9,262,0.0,271.0,270.9999999999997
2756,Public Corruption,Michael,Public Corruption Case - Michael,17.08.22,Pending,Washington,17.02.23,13.12.23,,Vanessa Pittman,4,267,0.5,271.5,271.4999999999997
2860,Securities Fraud,Brian,Securities Fraud Case - Brian,07.08.22,Pending,Milwaukee,12.02.23,27.11.23,,David Orozco,14,257,0.5,271.5,271.4999999999997
702,White-Collar Crime,Jason,White-Collar Crime Case - Jason,14.08.22,Pending,Washington,19.11.23,30.11.23,,Vanessa King,7,264,0.5,271.5,271.4999999999997
945,Major Thefts,Michelle,Major Thefts Case - Michelle,12.08.22,Pending,Fort Worth,02.06.24,09.04.25,26.07.25,Grace Frazier,9,262,1.0,272.0,271.9999999999997
1990,Civil Rights,William,Civil Rights Case - William,16.08.22,Pending,Chicago,29.10.22,18.12.22,07.04.23,Ashley Le,5,266,1.0,272.0,271.9999999999997
1582,Immigration Law Cases,Jessica,Immigration Law Cases Case - Jessica,09.08.22,Pending,Portland,17.08.23,01.07.24,,Nicholas Ross,13,259,0.5,272.5,272.4999999999997
1812,Major Thefts,Pamela,Major Thefts Case - Pamela,13.08.22,Pending,Detroit,28.08.23,17.08.24,21.10.24,Vanessa King,9,263,1.0,273.0,272.9999999999997
1185,White-Collar Crime,Nicole,White-Collar Crime Case - Nicole,15.08.22,Pending,Denver,29.01.24,04.05.24,04.06.24,Nathaniel Walton,7,265,1.0,273.0,272.9999999999997
814,Violent Crimes,Paul,Violent Crimes Case - Paul,15.08.22,Pending,Jacksonville,19.02.23,,,Mr. Matthew Mitchell DDS,8,265,0.0,273.0,272.9999999999997
1513,Drug Trafficking,Elizabeth,Drug Trafficking Case - Elizabeth,07.08.22,Pending,Dallas,19.09.23,13.10.23,30.12.23,Benjamin Hughes,15,257,1.0,273.0,272.9999999999997
36,Intellectual Property Violations,Thomas,Intellectual Property Violations Case - Thomas,12.08.22,Pending,Louisville,17.11.23,06.06.24,02.08.24,Robin Watson,10,262,1.0,273.0,272.9999999999997
1977,Counterintelligence,William,Counterintelligence Case - William,21.08.22,Pending,Columbus,23.11.22,,,Amanda Jones,2,271,0.0,273.0,272.9999999999997
1655,Organized Crime,Miguel,Organized Crime Case - Miguel,18.08.22,Pending,New York,20.12.22,,,Jamie Marsh,6,268,0.0,274.0,273.9999999999997
804,Drug Trafficking,Amy,Drug Trafficking Case - Amy,08.08.22,Pending,Portland,17.11.23,08.06.24,19.11.24,Matthew Hall,15,258,1.0,274.0,273.9999999999997
383,White-Collar Crime,Victoria,White-Collar Crime Case - Victoria,17.08.22,Pending,Fort Worth,03.02.24,,,Shaun Willis,7,267,0.0,274.0,273.9999999999997
1694,Environmental Law Violations,Andrew,Environmental Law Violations Case - Andrew,12.08.22,Pending,San Diego,02.04.24,26.07.24,21.10.24,Karen Lamb,11,262,1.0,274.0,273.9999999999997
1050,Terrorism,Crystal,Terrorism Case - Crystal,23.08.22,Pending,Seattle,20.11.23,27.08.24,,Nathaniel Walton,1,273,0.5,274.5,274.4999999999997
699,Securities Fraud,Katherine,Securities Fraud Case - Katherine,10.08.22,Pending,Louisville,08.11.23,15.11.23,,Mr. Cameron Hopkins,14,260,0.5,274.5,274.4999999999997
2569,White-Collar Crime,Erin,White-Collar Crime Case - Erin,17.08.22,Pending,Washington,26.12.22,20.09.23,11.12.23,Bryan Simpson,7,267,1.0,275.0,274.9999999999997
35,Immigration Law Cases,Megan,Immigration Law Cases Case - Megan,11.08.22,Pending,Fort Worth,06.01.24,22.11.24,17.03.25,Daniel Vance,13,261,1.0,275.0,274.9999999999997
1558,White-Collar Crime,Anthony,White-Collar Crime Case - Anthony,18.08.22,Pending,Las Vegas,14.07.24,,,Miss Holly Richardson DDS,7,268,0.0,275.0,274.9999999999997
345,Counterintelligence,Lisa,Counterintelligence Case - Lisa,22.08.22,Pending,Milwaukee,19.10.22,11.05.23,27.09.23,Mark Miller,2,272,1.0,275.0,274.9999999999997
2043,Organized Crime,William,Organized Crime Case - William,19.08.22,Pending,Las Vegas,30.10.24,,,John Gallagher,6,269,0.0,275.0,274.9999999999997
1180,Organized Crime,Timothy,Organized Crime Case - Timothy,19.08.22,Pending,Baltimore,22.09.22,,,Shaun Willis,6,269,0.0,275.0,274.9999999999997
703,Intellectual Property Violations,Brianna,Intellectual Property Violations Case - Brianna,15.08.22,Pending,Seattle,05.11.24,06.01.25,,Natasha Wyatt,10,265,0.5,275.5,275.4999999999997
1327,Drug Trafficking,Sara,Drug Trafficking Case - Sara,10.08.22,Pending,New York,15.10.24,25.01.25,18.03.25,Shaun Willis,15,260,1.0,276.0,275.9999999999997
349,Intellectual Property Violations,Katie,Intellectual Property Violations Case - Katie,16.08.22,Pending,Dallas,26.02.23,,,Malik Sherman,10,266,0.0,276.0,275.9999999999997
1438,Terrorism,Shawn,Terrorism Case - Shawn,25.08.22,Pending,San Diego,27.06.23,,,Carla Smith,1,275,0.0,276.0,275.9999999999997
2663,Cyber Crime,Zachary,Cyber Crime Case - Zachary,22.08.22,Pending,Jacksonville,30.04.24,26.01.25,22.03.25,Christina Cochran,3,272,1.0,276.0,275.9999999999997
2315,Drug Trafficking,David,Drug Trafficking Case - David,12.08.22,Pending,Jacksonville,14.04.24,,,Ann Allen,15,262,0.0,277.0,276.9999999999997
2659,Major Thefts,Debbie,Major Thefts Case - Debbie,17.08.22,Pending,Chicago,12.04.23,21.04.23,05.06.23,Robert Russo,9,267,1.0,277.0,276.9999999999997
2801,Cyber Crime,Gabrielle,Cyber Crime Case - Gabrielle,23.08.22,Pending,Austin,03.11.23,13.02.24,02.05.24,Samantha Kelly,3,273,1.0,277.0,276.9999999999997
2325,Violent Crimes,Stacey,Violent Crimes Case - Stacey,19.08.22,Pending,Austin,21.03.24,,,Carla Smith,8,269,0.0,277.0,276.9999999999997
421,Terrorism,Darren,Terrorism Case - Darren,25.08.22,Pending,Boston,06.05.24,10.05.24,09.09.24,Kelsey Richardson,1,275,1.0,277.0,276.9999999999997
2871,Drug Trafficking,Michael,Drug Trafficking Case - Michael,13.08.22,Pending,Portland,08.09.22,,,Robert Russo,15,263,0.0,278.0,277.9999999999997
438,Terrorism,James,Terrorism Case - James,26.08.22,Pending,Nashville,05.08.23,17.01.24,28.05.24,Ronald Bright,1,276,1.0,278.0,277.9999999999997
2114,Securities Fraud,Kurt,Securities Fraud Case - Kurt,13.08.22,Pending,Philadelphia,01.02.23,03.07.23,17.07.23,Michael Ryan,14,263,1.0,278.0,277.9999999999997
1867,Intellectual Property Violations,Hayley,Intellectual Property Violations Case - Hayley,17.08.22,Pending,Jacksonville,08.03.24,21.07.24,14.11.24,Michael Brooks,10,267,1.0,278.0,277.9999999999997
967,Violent Crimes,Jennifer,Violent Crimes Case - Jennifer,20.08.22,Pending,Las Vegas,08.10.24,08.08.25,02.02.26,Michael Brooks,8,270,1.0,279.0,278.9999999999997
2754,Securities Fraud,Christopher,Securities Fraud Case - Christopher,15.08.22,Pending,Dallas,19.02.24,,,Christopher Johnston,14,265,0.0,279.0,278.9999999999997
335,Securities Fraud,Devin,Securities Fraud Case - Devin,15.08.22,Pending,Louisville,09.01.23,,,Eric Roberts,14,265,0.0,279.0,278.9999999999997
968,Public Corruption,Molly,Public Corruption Case - Molly,25.08.22,Pending,Jacksonville,15.07.24,,,Daniel Sanders,4,275,0.0,279.0,278.9999999999997
788,Organized Crime,Darrell,Organized Crime Case - Darrell,22.08.22,Pending,Fort Worth,13.07.23,03.10.23,06.11.23,Joy Cole,6,272,1.0,279.0,278.9999999999997
1489,Cyber Crime,Michael,Cyber Crime Case - Michael,26.08.22,Pending,Phoenix,15.08.23,09.03.24,,Stephanie Waters,3,276,0.5,279.5,279.4999999999997
1620,Employment Law Disputes,Henry,Employment Law Disputes Case - Henry,17.08.22,Pending,Las Vegas,23.01.23,18.10.23,29.11.23,David Weaver,12,267,1.0,280.0,279.9999999999997
1944,Employment Law Disputes,Jordan,Employment Law Disputes Case - Jordan,17.08.22,Pending,Detroit,01.04.24,21.08.24,15.02.25,Kenneth Baker,12,267,1.0,280.0,279.9999999999997
1252,Major Thefts,Bryan,Major Thefts Case - Bryan,21.08.22,Pending,New York,08.09.24,26.08.25,17.09.25,Tammy Mendoza,9,271,1.0,281.0,280.9999999999997
2758,Violent Crimes,Anna,Violent Crimes Case - Anna,23.08.22,Pending,Columbus,30.04.23,03.05.23,,Laura Price,8,273,0.5,281.5,281.4999999999997
2879,Immigration Law Cases,Robert,Immigration Law Cases Case - Robert,18.08.22,Pending,Boston,07.06.23,07.02.24,08.07.24,Jeremy Burnett,13,268,1.0,282.0,281.9999999999997
257,Violent Crimes,Suzanne,Violent Crimes Case - Suzanne,23.08.22,Pending,Indianapolis,26.05.23,02.03.24,12.03.24,Chris Cohen,8,273,1.0,282.0,281.9999999999997
697,Major Thefts,Anthony,Major Thefts Case - Anthony,23.08.22,Pending,Austin,28.09.23,,,Amanda Payne,9,273,0.0,282.0,281.9999999999997
2346,Terrorism,Sean,Terrorism Case - Sean,31.08.22,Pending,Boston,21.07.24,,,Andrew Salazar,1,281,0.0,282.0,281.9999999999997
1148,Public Corruption,Jackson,Public Corruption Case - Jackson,28.08.22,Pending,Phoenix,07.12.23,,,Tammy Mendoza,4,278,0.0,282.0,281.9999999999997
2338,Terrorism,Kathy,Terrorism Case - Kathy,31.08.22,Pending,San Francisco,08.09.24,17.02.25,,Mary Brown,1,281,0.5,282.5,282.4999999999997
2423,Violent Crimes,Sarah,Violent Crimes Case - Sarah,24.08.22,Pending,Boston,29.10.23,17.04.24,,Charles Johnson,8,274,0.5,282.5,282.4999999999997
969,Public Corruption,Sarah,Public Corruption Case - Sarah,28.08.22,Pending,San Francisco,01.04.23,06.08.23,,Nicholas White,4,278,0.5,282.5,282.4999999999997
901,Environmental Law Violations,Diana,Environmental Law Violations Case - Diana,22.08.22,Pending,New York,22.05.23,,,Nichole Edwards,11,272,0.0,283.0,282.9999999999997
1464,Violent Crimes,Edward,Violent Crimes Case - Edward,25.08.22,Pending,Boston,16.10.23,,,Jacqueline Cook DDS,8,275,0.0,283.0,282.9999999999997
855,Immigration Law Cases,Laurie,Immigration Law Cases Case - Laurie,20.08.22,Pending,Nashville,04.12.23,11.08.24,18.12.24,Ashley Fletcher,13,270,1.0,284.0,283.9999999999997
2498,Organized Crime,Bradley,Organized Crime Case - Bradley,27.08.22,Pending,Columbus,08.05.24,11.10.24,22.10.24,Christopher Stevens,6,277,1.0,284.0,283.9999999999997
725,Civil Rights,Jill,Civil Rights Case - Jill,29.08.22,Pending,Jacksonville,26.02.23,,,Amy Gallegos,5,279,0.0,284.0,283.9999999999997
2252,Violent Crimes,Malik,Violent Crimes Case - Malik,25.08.22,Pending,Portland,30.05.23,30.05.23,22.06.23,Brian Doyle,8,275,1.0,284.0,283.9999999999997
1468,Major Thefts,Sara,Major Thefts Case - Sara,25.08.22,Pending,San Diego,29.10.24,02.01.25,,Cynthia Harris,9,275,0.5,284.5,284.4999999999997
2887,Public Corruption,Jenna,Public Corruption Case - Jenna,30.08.22,Pending,Phoenix,21.05.24,20.08.24,15.01.25,Susan Frye,4,280,1.0,285.0,284.9999999999997
2019,Immigration Law Cases,James,Immigration Law Cases Case - James,21.08.22,Pending,Boston,09.05.24,01.02.25,16.06.25,Mark Chambers,13,271,1.0,285.0,284.9999999999997
801,Cyber Crime,Daniel,Cyber Crime Case - Daniel,01.09.22,Pending,Memphis,05.12.23,19.03.24,31.08.24,Mr. Alexander Horton,3,282,1.0,286.0,285.99999999999966
340,Terrorism,Gwendolyn,Terrorism Case - Gwendolyn,04.09.22,Pending,Boston,09.06.24,,,Scott Jackson,1,285,0.0,286.0,285.99999999999966
1366,Public Corruption,Wanda,Public Corruption Case - Wanda,31.08.22,Pending,Washington,11.07.23,21.08.23,25.11.23,Kevin Wood,4,281,1.0,286.0,285.9999999999997
2893,White-Collar Crime,Mark,White-Collar Crime Case - Mark,28.08.22,Pending,Dallas,05.11.24,31.10.25,06.12.25,Katherine Hancock,7,278,1.0,286.0,285.9999999999997
2516,Securities Fraud,Catherine,Securities Fraud Case - Catherine,21.08.22,Pending,Baltimore,11.03.23,28.12.23,02.02.24,Carla Smith,14,271,1.0,286.0,285.9999999999997
2229,Major Thefts,Jaime,Major Thefts Case - Jaime,26.08.22,Pending,Portland,08.07.23,14.11.23,22.04.24,Peter Smith,9,276,1.0,286.0,285.9999999999997
718,Immigration Law Cases,Edgar,Immigration Law Cases Case - Edgar,22.08.22,Pending,New York,06.07.24,06.12.24,14.01.25,Cameron Fields,13,272,1.0,286.0,285.9999999999997
2627,Cyber Crime,Garrett,Cyber Crime Case - Garrett,02.09.22,Pending,Dallas,17.10.22,21.11.22,16.12.22,Rebecca Phillips,3,283,1.0,287.0,286.99999999999966
2583,Cyber Crime,James,Cyber Crime Case - James,02.09.22,Pending,Seattle,18.10.24,17.10.25,23.03.26,Christopher Stevens,3,283,1.0,287.0,286.99999999999966
2790,Environmental Law Violations,Jeffrey,Environmental Law Violations Case - Jeffrey,26.08.22,Pending,Jacksonville,25.10.22,02.10.23,10.10.23,Regina Duffy,11,276,1.0,288.0,287.9999999999997
497,Employment Law Disputes,Alexander,Employment Law Disputes Case - Alexander,25.08.22,Pending,Memphis,05.02.24,04.09.24,21.09.24,Adriana Norton,12,275,1.0,288.0,287.9999999999997
2881,Environmental Law Violations,Michael,Environmental Law Violations Case - Michael,27.08.22,Pending,Seattle,19.10.24,,,Kelsey Richardson,11,277,0.0,288.0,287.9999999999997
2687,Immigration Law Cases,John,Immigration Law Cases Case - John,25.08.22,Pending,Denver,28.11.23,05.05.24,,Cynthia Harris,13,275,0.5,288.5,288.4999999999997
1791,White-Collar Crime,Brian,White-Collar Crime Case - Brian,31.08.22,Pending,Denver,24.09.24,16.07.25,,Daniel Byrd,7,281,0.5,288.5,288.4999999999997
1803,Securities Fraud,Roger,Securities Fraud Case - Roger,24.08.22,Pending,San Francisco,08.06.24,30.05.25,,Timothy Robinson,14,274,0.5,288.5,288.4999999999997
1453,Public Corruption,Stephen,Public Corruption Case - Stephen,04.09.22,Pending,Seattle,11.10.22,,,Susan Frye,4,285,0.0,289.0,288.99999999999966
2394,Counterintelligence,Christopher,Counterintelligence Case - Christopher,05.09.22,Pending,Portland,31.03.24,12.06.24,21.06.24,Crystal Oconnell,2,286,1.0,289.0,288.99999999999966
1078,Civil Rights,Michaela,Civil Rights Case - Michaela,03.09.22,Pending,Seattle,29.01.24,,,Jason Gross,5,284,0.0,289.0,288.99999999999966
629,Environmental Law Violations,Catherine,Environmental Law Violations Case - Catherine,27.08.22,Pending,Columbus,28.02.24,05.07.24,08.12.24,David Orozco,11,277,1.0,289.0,288.9999999999997
194,Civil Rights,Amber,Civil Rights Case - Amber,04.09.22,Pending,Detroit,27.10.23,,,Elizabeth Peterson,5,285,0.0,290.0,289.99999999999966
252,Environmental Law Violations,Ashley,Environmental Law Violations Case - Ashley,29.08.22,Pending,Memphis,12.11.24,,,Casey Martinez,11,279,0.0,290.0,289.9999999999997
348,Terrorism,Jessica,Terrorism Case - Jessica,08.09.22,Pending,San Antonio,30.10.23,09.12.23,,Brian Doyle,1,289,0.5,290.5,290.49999999999966
1774,Employment Law Disputes,Sara,Employment Law Disputes Case - Sara,28.08.22,Pending,Los Angeles,20.05.24,01.12.24,,Alice Bradley,12,278,0.5,290.5,290.4999999999997
2234,Organized Crime,Patricia,Organized Crime Case - Patricia,03.09.22,Pending,Oklahoma City,09.12.22,02.05.23,13.06.23,Marcus Brown,6,284,1.0,291.0,290.99999999999966
1117,Counterintelligence,Rebecca,Counterintelligence Case - Rebecca,08.09.22,Pending,Milwaukee,14.11.24,17.08.25,,Zachary Hendrix,2,289,0.5,291.5,291.49999999999966
1312,Cyber Crime,Kelly,Cyber Crime Case - Kelly,07.09.22,Pending,Detroit,04.11.23,01.10.24,15.01.25,Michelle Nelson,3,288,1.0,292.0,291.99999999999966
2531,Organized Crime,Alexandra,Organized Crime Case - Alexandra,04.09.22,Pending,Columbus,17.02.23,04.02.24,26.02.24,Benjamin Cunningham,6,285,1.0,292.0,291.99999999999966
77,Employment Law Disputes,Caitlin,Employment Law Disputes Case - Caitlin,29.08.22,Pending,Detroit,22.10.23,16.12.23,04.04.24,Jeffrey Miles,12,279,1.0,292.0,291.9999999999997
2919,Organized Crime,Ivan,Organized Crime Case - Ivan,05.09.22,Pending,Louisville,24.06.23,04.05.24,20.09.24,Mary Brown,6,286,1.0,293.0,292.99999999999966
1849,Immigration Law Cases,Roberto,Immigration Law Cases Case - Roberto,30.08.22,Pending,Milwaukee,20.05.23,,,Scott Bernard,13,280,0.0,293.0,292.9999999999997
268,Organized Crime,Deborah,Organized Crime Case - Deborah,06.09.22,Pending,Memphis,02.04.24,05.11.24,25.01.25,Ronald Bright,6,287,1.0,294.0,293.99999999999966
