Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge,Case Type Priority,Case Age,Scheduled Hearings,Overall Priority
1897,Organized Crime,Amanda,Organized Crime Case - Amanda,2022-05-27,Closed,Phoenix,2023-06-06,,,Joel Robertson Jr.,6,0.7465753424657534,0.0,6.7465753424657535
990,Civil Rights,Mary,Civil Rights Case - Mary,2022-05-26,Closed,Memphis,2022-08-03,2022-09-13,2023-01-01,Steven Hernandez,5,0.7479452054794521,1.0,6.747945205479452
918,Organized Crime,Sabrina,Organized Crime Case - Sabrina,2022-05-21,Closed,Detroit,2022-09-30,,,Jason Taylor,6,0.7547945205479452,0.0,6.754794520547945
169,Civil Rights,Tina,Civil Rights Case - Tina,2022-05-20,Closed,Seattle,2024-08-04,2025-04-25,2025-10-22,Robert Nichols,5,0.7561643835616438,1.0,6.756164383561644
631,Civil Rights,Stephanie,Civil Rights Case - Stephanie,2022-05-10,Closed,Nashville,2022-05-20,2022-07-03,2022-08-31,Danielle Rodriguez,5,0.7698630136986301,1.0,6.76986301369863
469,Civil Rights,Daniel,Civil Rights Case - Daniel,2022-05-04,Closed,Portland,2024-06-07,2024-08-18,2024-12-25,Ricky Keller,5,0.7780821917808219,1.0,6.778082191780822
592,Organized Crime,Mary,Organized Crime Case - Mary,2022-05-02,Closed,New York,2024-08-05,,,Jessica Carpenter,6,0.7808219178082192,0.0,6.780821917808219
1791,Organized Crime,Christopher,Organized Crime Case - Christopher,2022-04-10,Closed,Washington,2023-01-08,,,Joshua Willis,6,0.810958904109589,0.0,6.810958904109589
1545,Organized Crime,Angela,Organized Crime Case - Angela,2022-04-06,Closed,Detroit,2024-08-30,,,Charles Cain,6,0.8164383561643835,0.0,6.816438356164383
326,Civil Rights,Jonathan,Civil Rights Case - Jonathan,2022-04-04,Closed,Boston,2024-10-02,2024-12-19,2025-03-30,Erin Donaldson,5,0.8191780821917808,1.0,6.8191780821917805
1154,Organized Crime,Joseph,Organized Crime Case - Joseph,2023-04-03,Closed,Los Angeles,2024-05-22,2024-12-23,,Veronica Noble,6,0.32054794520547947,0.5,6.82054794520548
1055,Civil Rights,Amy,Civil Rights Case - Amy,2022-04-01,Closed,Milwaukee,2023-06-10,2023-07-18,2023-10-22,Nicole Wilson,5,0.8232876712328767,1.0,6.823287671232877
1847,Organized Crime,Natalie,Organized Crime Case - Natalie,2022-03-27,Closed,Indianapolis,2022-08-09,,,Dustin Nichols,6,0.8301369863013699,0.0,6.83013698630137
741,Civil Rights,Alex,Civil Rights Case - Alex,2022-03-25,Closed,Fort Worth,2022-11-22,2023-05-22,2023-06-23,Dawn Yu,5,0.8328767123287671,1.0,6.832876712328767
1029,Civil Rights,Cody,Civil Rights Case - Cody,2022-03-24,Closed,San Francisco,2024-03-11,2025-03-02,2025-04-05,Angel Buchanan,5,0.8342465753424657,1.0,6.8342465753424655
1913,Civil Rights,Eric,Civil Rights Case - Eric,2022-03-18,Closed,Oklahoma City,2024-09-29,2025-06-25,2025-11-25,Jennifer Meadows,5,0.8424657534246576,1.0,6.842465753424658
184,Civil Rights,Gregory,Civil Rights Case - Gregory,2022-03-17,Closed,Dallas,2023-10-25,2023-12-17,2024-06-12,Debra Carter,5,0.8438356164383561,1.0,6.843835616438356
408,Civil Rights,Matthew,Civil Rights Case - Matthew,2022-03-12,Closed,San Jose,2023-06-04,2023-07-28,2023-11-05,Daniel Porter,5,0.8506849315068493,1.0,6.85068493150685
1355,Civil Rights,Whitney,Civil Rights Case - Whitney,2022-03-12,Closed,Chicago,2024-11-12,2025-10-17,2026-03-15,Jessica Martinez,5,0.8506849315068493,1.0,6.85068493150685
1206,Organized Crime,James,Organized Crime Case - James,2023-03-12,Closed,Boston,2024-02-06,2024-10-11,,Chad Rich,6,0.3506849315068493,0.5,6.85068493150685
1901,Civil Rights,Vincent,Civil Rights Case - Vincent,2022-03-05,Closed,Philadelphia,2024-03-29,2025-02-07,2025-02-28,Christopher Santiago,5,0.8602739726027397,1.0,6.86027397260274
1397,Organized Crime,Abigail,Organized Crime Case - Abigail,2022-02-15,Closed,Memphis,2024-04-13,,,Kristen Hughes,6,0.8849315068493151,0.0,6.884931506849315
1636,Civil Rights,Margaret,Civil Rights Case - Margaret,2022-02-13,Closed,Columbus,2024-09-18,2024-09-26,2024-10-26,Nancy Castro,5,0.8876712328767123,1.0,6.887671232876713
1360,Civil Rights,Ryan,Civil Rights Case - Ryan,2022-02-07,Closed,San Jose,2023-06-11,2023-07-05,2023-10-28,Andrew Jones,5,0.8958904109589041,1.0,6.895890410958904
868,Civil Rights,Kathleen,Civil Rights Case - Kathleen,2022-02-06,Closed,Philadelphia,2022-10-20,2023-07-26,2024-01-09,Brian Hale,5,0.8972602739726028,1.0,6.897260273972603
1426,Civil Rights,Christian,Civil Rights Case - Christian,2022-01-29,Closed,Austin,2023-05-12,2023-11-06,2024-03-03,Robin Barnett,5,0.9082191780821918,1.0,6.9082191780821915
225,Civil Rights,Ryan,Civil Rights Case - Ryan,2022-01-27,Closed,Washington,2024-10-20,2025-02-17,2025-04-02,John Pacheco,5,0.910958904109589,1.0,6.910958904109589
97,Organized Crime,Melissa,Organized Crime Case - Melissa,2022-01-26,Closed,San Diego,2023-05-03,,,David Harris,6,0.9123287671232877,0.0,6.912328767123288
276,Civil Rights,Erika,Civil Rights Case - Erika,2022-01-26,Closed,San Diego,2024-02-04,2024-09-29,2025-03-24,Lauren Lynch,5,0.9123287671232877,1.0,6.912328767123288
913,Civil Rights,Leslie,Civil Rights Case - Leslie,2022-01-20,Closed,San Jose,2023-10-18,2024-01-13,2024-06-21,Karen Pope,5,0.9205479452054794,1.0,6.920547945205479
78,Civil Rights,Gloria,Civil Rights Case - Gloria,2022-01-15,Closed,San Diego,2022-02-21,2022-09-18,2023-03-02,Rebecca Burgess,5,0.9273972602739726,1.0,6.927397260273972
1110,Civil Rights,Lauren,Civil Rights Case - Lauren,2022-01-10,Closed,Boston,2024-08-05,2025-03-15,2025-07-31,Michael Wong,5,0.9342465753424658,1.0,6.934246575342466
13,Organized Crime,Dawn,Organized Crime Case - Dawn,2023-01-05,Closed,San Antonio,2024-01-03,2024-11-21,,Mr. Jeremy Mack,6,0.4410958904109589,0.5,6.941095890410959
82,Organized Crime,Christine,Organized Crime Case - Christine,2022-12-21,Closed,San Antonio,2023-03-14,2023-10-04,,Frank Lee,6,0.46164383561643835,0.5,6.961643835616439
1213,Civil Rights,Barbara,Civil Rights Case - Barbara,2021-12-15,Closed,Philadelphia,2023-02-10,2023-05-15,2023-05-31,Rebecca Ruiz,5,0.9698630136986301,1.0,6.96986301369863
29,Organized Crime,Sean,Organized Crime Case - Sean,2021-12-12,Closed,Fort Worth,2023-03-04,,,Katie Becker,6,0.9739726027397261,0.0,6.973972602739726
224,Organized Crime,Dorothy,Organized Crime Case - Dorothy,2022-12-09,Closed,Chicago,2024-06-21,2025-02-05,,Cynthia Cisneros,6,0.4780821917808219,0.5,6.978082191780822
1877,Civil Rights,Michael,Civil Rights Case - Michael,2021-12-01,Closed,Boston,2023-06-02,2024-04-12,2024-08-05,Jeremy Smith,5,0.989041095890411,1.0,6.989041095890411
827,Organized Crime,Charles,Organized Crime Case - Charles,2022-11-29,Closed,Jacksonville,2024-11-04,2025-08-02,,Mary Adams,6,0.4917808219178082,0.5,6.991780821917808
1645,Civil Rights,Tyler,Civil Rights Case - Tyler,2021-11-24,Closed,Detroit,2022-12-31,2023-05-08,2023-10-02,Kimberly Wright,5,0.9986301369863013,1.0,6.998630136986302
336,Organized Crime,Toni,Organized Crime Case - Toni,2022-11-02,Closed,San Diego,2022-12-16,2023-03-24,,Derrick Parsons,6,0.5287671232876713,0.5,7.028767123287671
545,White-Collar Crime,Nicholas,White-Collar Crime Case - Nicholas,2023-10-27,Closed,Austin,2024-04-17,,,Erin Donaldson,7,0.036986301369863014,0.0,7.036986301369863
782,Organized Crime,Joseph,Organized Crime Case - Joseph,2023-10-20,Closed,San Antonio,2023-11-28,2023-12-14,2024-04-17,Gary Brown,6,0.04657534246575343,1.0,7.046575342465753
1609,White-Collar Crime,Curtis,White-Collar Crime Case - Curtis,2023-10-18,Closed,San Diego,2024-05-16,,,Philip Alvarado,7,0.049315068493150684,0.0,7.049315068493151
1764,Organized Crime,Amy,Organized Crime Case - Amy,2022-10-12,Closed,San Diego,2023-05-11,2024-01-10,,David Jenkins,6,0.5575342465753425,0.5,7.057534246575343
222,Organized Crime,Heather,Organized Crime Case - Heather,2023-10-10,Closed,Portland,2024-07-06,2024-08-14,2024-11-09,Daniel Avila,6,0.06027397260273973,1.0,7.06027397260274
160,White-Collar Crime,Katherine,White-Collar Crime Case - Katherine,2023-10-09,Closed,Baltimore,2024-04-30,,,Andrew Murray,7,0.06164383561643835,0.0,7.061643835616438
321,White-Collar Crime,Francisco,White-Collar Crime Case - Francisco,2023-10-07,Closed,Chicago,2024-07-06,,,Michael Leonard,7,0.06438356164383562,0.0,7.064383561643836
128,Organized Crime,Gregory,Organized Crime Case - Gregory,2023-10-01,Closed,Dallas,2024-02-19,2024-09-11,2024-12-22,Joyce Gill,6,0.07260273972602739,1.0,7.072602739726028
1627,Organized Crime,Colleen,Organized Crime Case - Colleen,2022-09-21,Closed,Milwaukee,2023-01-12,2023-12-20,,Jorge Bradley,6,0.5863013698630137,0.5,7.086301369863014
1781,Organized Crime,John,Organized Crime Case - John,2023-09-16,Closed,Las Vegas,2024-11-01,2024-12-13,2025-01-03,Alexander Hayden,6,0.09315068493150686,1.0,7.093150684931507
537,White-Collar Crime,Emily,White-Collar Crime Case - Emily,2023-09-15,Closed,Houston,2024-09-11,,,Richard Abbott,7,0.09452054794520548,0.0,7.094520547945206
1338,Organized Crime,Kristin,Organized Crime Case - Kristin,2022-09-14,Closed,Milwaukee,2024-01-14,2024-02-28,,Joel Robertson Jr.,6,0.5958904109589042,0.5,7.095890410958904
1149,White-Collar Crime,Katelyn,White-Collar Crime Case - Katelyn,2023-09-13,Closed,San Jose,2024-01-26,,,Jason Taylor,7,0.09726027397260274,0.0,7.097260273972603
738,Organized Crime,Jonathan,Organized Crime Case - Jonathan,2022-09-11,Closed,New York,2024-08-14,2025-08-03,,Patrick Martinez,6,0.6,0.5,7.1
201,Organized Crime,Lisa,Organized Crime Case - Lisa,2022-09-03,Closed,Milwaukee,2022-10-25,2023-05-14,,Andrew Dawson,6,0.6109589041095891,0.5,7.110958904109589
1738,White-Collar Crime,David,White-Collar Crime Case - David,2023-09-03,Closed,Los Angeles,2023-12-12,,,Brianna Barr,7,0.11095890410958904,0.0,7.110958904109589
728,Organized Crime,Joshua,Organized Crime Case - Joshua,2022-09-02,Closed,Denver,2023-10-10,2024-04-17,,Michael Nichols,6,0.6123287671232877,0.5,7.112328767123287
1,Organized Crime,Jessica,Organized Crime Case - Jessica,2022-09-02,Closed,Phoenix,2024-08-28,2024-10-13,,Cory Martinez,6,0.6123287671232877,0.5,7.112328767123287
1118,Organized Crime,Laura,Organized Crime Case - Laura,2023-08-26,Closed,Denver,2024-01-08,2024-06-21,2024-10-12,Todd Cole,6,0.12191780821917808,1.0,7.1219178082191785
1303,Organized Crime,Jennifer,Organized Crime Case - Jennifer,2023-08-25,Closed,Louisville,2024-11-04,2025-09-28,2025-11-14,Michael Wong,6,0.1232876712328767,1.0,7.123287671232877
422,Organized Crime,Timothy,Organized Crime Case - Timothy,2023-08-22,Closed,Fort Worth,2024-03-25,2024-11-30,2025-03-15,Kathryn Ball,6,0.1273972602739726,1.0,7.127397260273972
1143,Organized Crime,Sabrina,Organized Crime Case - Sabrina,2022-08-22,Closed,Phoenix,2023-11-12,2023-11-16,,Jocelyn Soto,6,0.6273972602739726,0.5,7.127397260273972
1547,Organized Crime,Kristie,Organized Crime Case - Kristie,2023-08-09,Closed,Louisville,2023-09-10,2024-03-30,2024-09-19,Anthony Walker,6,0.14520547945205478,1.0,7.145205479452055
1593,White-Collar Crime,Michael,White-Collar Crime Case - Michael,2023-08-03,Closed,Seattle,2024-09-08,,,Dale Johnson,7,0.15342465753424658,0.0,7.153424657534247
1068,Organized Crime,Maureen,Organized Crime Case - Maureen,2022-07-27,Closed,San Antonio,2022-09-03,2023-02-22,,Dustin Nichols,6,0.663013698630137,0.5,7.163013698630137
1472,Organized Crime,Alejandra,Organized Crime Case - Alejandra,2022-07-22,Closed,New York,2024-03-20,2024-04-20,,Andrew Dawson,6,0.6698630136986301,0.5,7.16986301369863
1724,Organized Crime,Amanda,Organized Crime Case - Amanda,2023-07-21,Closed,Louisville,2024-11-06,2025-08-02,2026-01-23,Christopher Santiago,6,0.17123287671232876,1.0,7.171232876712328
182,Organized Crime,Charlotte,Organized Crime Case - Charlotte,2023-07-10,Closed,Denver,2023-07-15,2024-04-10,2024-08-19,Christina Rhodes,6,0.1863013698630137,1.0,7.186301369863013
1016,White-Collar Crime,Norma,White-Collar Crime Case - Norma,2023-07-01,Closed,Chicago,2023-11-15,,,Antonio Taylor,7,0.19863013698630136,0.0,7.198630136986301
1396,White-Collar Crime,Krystal,White-Collar Crime Case - Krystal,2023-06-27,Closed,Baltimore,2023-08-27,,,Richard Jackson,7,0.20410958904109588,0.0,7.204109589041096
1429,White-Collar Crime,Hannah,White-Collar Crime Case - Hannah,2023-06-25,Closed,Columbus,2024-03-19,,,Jocelyn Soto,7,0.20684931506849316,0.0,7.206849315068493
448,Organized Crime,Kristin,Organized Crime Case - Kristin,2022-06-19,Closed,Detroit,2024-04-19,2024-12-02,,Lynn Walls,6,0.7150684931506849,0.5,7.215068493150685
789,White-Collar Crime,Cheryl,White-Collar Crime Case - Cheryl,2023-06-17,Closed,Seattle,2024-06-21,,,Amy Schmidt,7,0.21780821917808219,0.0,7.217808219178083
355,Organized Crime,Dawn,Organized Crime Case - Dawn,2023-06-07,Closed,Milwaukee,2024-02-23,2024-11-06,2025-01-12,Jerry Neal,6,0.23150684931506849,1.0,7.2315068493150685
427,Organized Crime,Christopher,Organized Crime Case - Christopher,2023-06-06,Closed,Houston,2023-06-07,2024-05-02,2024-05-19,Charles Russo,6,0.2328767123287671,1.0,7.232876712328767
1942,White-Collar Crime,Michelle,White-Collar Crime Case - Michelle,2023-06-04,Closed,Jacksonville,2024-04-15,,,Michael Montgomery,7,0.2356164383561644,0.0,7.235616438356164
1881,White-Collar Crime,Randy,White-Collar Crime Case - Randy,2023-06-03,Closed,New York,2024-02-01,,,Alexandra Cook DVM,7,0.236986301369863,0.0,7.236986301369863
443,Organized Crime,Bradley,Organized Crime Case - Bradley,2023-06-01,Closed,Boston,2024-02-02,2024-02-19,2024-03-29,Danielle Hubbard,6,0.23972602739726026,1.0,7.239726027397261
1605,Organized Crime,Taylor,Organized Crime Case - Taylor,2022-05-28,Closed,San Antonio,2024-02-01,2025-01-07,,Kayla Haley,6,0.7452054794520548,0.5,7.245205479452055
174,White-Collar Crime,Mitchell,White-Collar Crime Case - Mitchell,2023-05-07,Closed,Nashville,2024-11-05,,,Steven Hernandez,7,0.273972602739726,0.0,7.273972602739726
1161,White-Collar Crime,Taylor,White-Collar Crime Case - Taylor,2023-04-20,Closed,Memphis,2024-05-18,,,Christina Ortega,7,0.29726027397260274,0.0,7.2972602739726025
879,Organized Crime,Curtis,Organized Crime Case - Curtis,2023-04-16,Closed,Charlotte,2024-03-29,2024-12-07,2025-02-17,Kayla Haley,6,0.30273972602739724,1.0,7.302739726027397
1813,Organized Crime,Michael,Organized Crime Case - Michael,2023-04-15,Closed,Charlotte,2023-07-27,2024-05-19,2024-09-15,Austin Santos,6,0.3041095890410959,1.0,7.304109589041096
1795,Organized Crime,Ethan,Organized Crime Case - Ethan,2023-04-15,Closed,Chicago,2024-01-03,2024-06-30,2024-11-27,Christopher Santiago,6,0.3041095890410959,1.0,7.304109589041096
528,Organized Crime,Lori,Organized Crime Case - Lori,2023-04-14,Closed,Indianapolis,2023-09-23,2024-05-03,2024-06-05,Alexandra Fox,6,0.30547945205479454,1.0,7.3054794520547945
1409,White-Collar Crime,Rodney,White-Collar Crime Case - Rodney,2023-04-10,Closed,Nashville,2023-11-08,,,Joseph Nichols,7,0.31095890410958904,0.0,7.310958904109589
126,Organized Crime,Barbara,Organized Crime Case - Barbara,2022-03-27,Closed,Phoenix,2023-06-03,2023-10-24,,Tracy Rice,6,0.8301369863013699,0.5,7.33013698630137
1061,Organized Crime,Brandon,Organized Crime Case - Brandon,2023-03-11,Closed,Portland,2023-08-10,2024-06-20,2024-08-24,Robin Barnett,6,0.35205479452054794,1.0,7.352054794520548
198,Organized Crime,Deborah,Organized Crime Case - Deborah,2022-03-04,Closed,Portland,2024-11-21,2025-05-26,,Angela Williams,6,0.8616438356164383,0.5,7.361643835616438
1943,Organized Crime,Melissa,Organized Crime Case - Melissa,2023-02-22,Closed,Denver,2023-09-01,2024-05-14,2024-09-03,Stephen King,6,0.37534246575342467,1.0,7.375342465753425
976,White-Collar Crime,Daniel,White-Collar Crime Case - Daniel,2023-02-15,Closed,Oklahoma City,2023-09-06,,,Jason Peterson,7,0.38493150684931504,0.0,7.384931506849315
1615,Organized Crime,Christina,Organized Crime Case - Christina,2023-02-14,Closed,Memphis,2024-01-18,2024-04-16,2024-09-22,Todd Washington,6,0.3863013698630137,1.0,7.3863013698630136
428,Organized Crime,Sharon,Organized Crime Case - Sharon,2023-02-03,Closed,San Diego,2023-05-07,2024-02-06,2024-06-24,Adam Smith,6,0.40136986301369865,1.0,7.401369863013699
905,Organized Crime,Vanessa,Organized Crime Case - Vanessa,2023-01-30,Closed,Philadelphia,2023-05-08,2023-05-22,2023-11-04,Andrew Jones,6,0.40684931506849314,1.0,7.406849315068493
123,Organized Crime,Travis,Organized Crime Case - Travis,2023-01-28,Closed,Phoenix,2023-02-23,2023-07-17,2023-09-04,Anthony Vaughn,6,0.4095890410958904,1.0,7.409589041095891
1762,Organized Crime,Donna,Organized Crime Case - Donna,2023-01-23,Closed,Portland,2024-03-07,2024-11-24,2024-11-30,Anthony Walker,6,0.41643835616438357,1.0,7.416438356164384
65,White-Collar Crime,Donald,White-Collar Crime Case - Donald,2023-01-21,Closed,Seattle,2023-06-27,,,Rebecca Goodwin,7,0.4191780821917808,0.0,7.419178082191781
492,White-Collar Crime,Denise,White-Collar Crime Case - Denise,2023-01-20,Closed,Portland,2023-10-13,,,Richard Abbott,7,0.42054794520547945,0.0,7.420547945205479
555,White-Collar Crime,Amy,White-Collar Crime Case - Amy,2023-01-17,Closed,San Antonio,2024-09-26,,,Joseph Bruce,7,0.4246575342465753,0.0,7.424657534246576
1187,Organized Crime,Jeffrey,Organized Crime Case - Jeffrey,2023-01-06,Closed,Dallas,2023-03-01,2023-06-29,2023-08-12,Melissa Middleton,6,0.4397260273972603,1.0,7.43972602739726
842,White-Collar Crime,Sean,White-Collar Crime Case - Sean,2023-01-01,Closed,Oklahoma City,2024-04-16,,,Deborah Anderson,7,0.4465753424657534,0.0,7.446575342465754
1601,Organized Crime,Jonathon,Organized Crime Case - Jonathon,2022-12-31,Closed,Denver,2024-02-02,2024-10-10,2025-01-10,Cory Martinez,6,0.44794520547945205,1.0,7.447945205479452
967,Organized Crime,Julie,Organized Crime Case - Julie,2022-12-20,Closed,Oklahoma City,2023-09-19,2024-08-02,2025-01-27,George Lester,6,0.46301369863013697,1.0,7.463013698630137
657,White-Collar Crime,Brian,White-Collar Crime Case - Brian,2022-12-17,Closed,Portland,2023-02-09,,,Dawn Yu,7,0.4671232876712329,0.0,7.467123287671233
757,White-Collar Crime,Thomas,White-Collar Crime Case - Thomas,2022-12-16,Closed,Washington,2023-08-08,,,Austin Cabrera,7,0.4684931506849315,0.0,7.468493150684932
1811,Organized Crime,Isaac,Organized Crime Case - Isaac,2021-11-30,Closed,Indianapolis,2023-01-24,2024-01-21,,Bridget Gonzalez,6,0.9904109589041096,0.5,7.49041095890411
464,Organized Crime,Shelby,Organized Crime Case - Shelby,2021-11-27,Closed,Nashville,2022-05-29,2022-09-04,,Donald Oliver,6,0.9945205479452055,0.5,7.494520547945205
10,Organized Crime,Michelle,Organized Crime Case - Michelle,2021-11-26,Closed,Chicago,2022-12-05,2022-12-06,,Bridget Gonzalez,6,0.9958904109589041,0.5,7.495890410958904
1921,White-Collar Crime,Stephen,White-Collar Crime Case - Stephen,2023-11-18,Closed,San Antonio,2024-10-30,2025-10-28,,Philip Alvarado,7,0.00684931506849315,0.5,7.506849315068493
395,White-Collar Crime,Robert,White-Collar Crime Case - Robert,2022-11-13,Closed,Indianapolis,2023-02-15,,,Jeffrey Bray,7,0.5136986301369864,0.0,7.513698630136986
1950,White-Collar Crime,Joy,White-Collar Crime Case - Joy,2023-11-11,Closed,Chicago,2024-11-17,2025-09-17,,Justin Sweeney,7,0.01643835616438356,0.5,7.516438356164383
163,Organized Crime,Nathan,Organized Crime Case - Nathan,2022-11-08,Closed,Nashville,2024-06-03,2024-09-17,2024-10-02,John Conley,6,0.5205479452054794,1.0,7.52054794520548
841,Organized Crime,Daniel,Organized Crime Case - Daniel,2022-11-06,Closed,Fort Worth,2024-02-27,2024-11-05,2024-11-15,David Harris,6,0.5232876712328767,1.0,7.523287671232877
1857,White-Collar Crime,Juan,White-Collar Crime Case - Juan,2022-10-28,Closed,Fort Worth,2023-07-28,,,Anthony Carey,7,0.5356164383561643,0.0,7.535616438356165
1066,White-Collar Crime,Eric,White-Collar Crime Case - Eric,2022-10-19,Closed,Houston,2023-06-06,,,Jason Salazar,7,0.547945205479452,0.0,7.5479452054794525
1324,White-Collar Crime,Elizabeth,White-Collar Crime Case - Elizabeth,2023-10-12,Closed,Fort Worth,2024-03-22,2024-06-27,,Anthony Vaughn,7,0.057534246575342465,0.5,7.557534246575343
1988,Organized Crime,Todd,Organized Crime Case - Todd,2022-10-08,Closed,Denver,2024-04-02,2024-06-15,2024-08-16,Jeffrey Huerta,6,0.563013698630137,1.0,7.563013698630137
737,White-Collar Crime,David,White-Collar Crime Case - David,2023-10-03,Closed,Louisville,2024-11-16,2025-03-09,,Michael Velasquez,7,0.06986301369863014,0.5,7.5698630136986305
