Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge
623,Counterintelligence,Richard,Counterintelligence Case - Richard,6.9.23,Closed,Boston,14.10.24,11.12.24,29.3.25,Ricky Keller
624,White-Collar Crime,Isaiah,White-Collar Crime Case - Isaiah,27.7.22,Closed,San Diego,22.7.24,3.10.24,,Dawn Barron
625,Counterintelligence,Cheyenne,Counterintelligence Case - Cheyenne,6.8.22,Closed,Phoenix,7.11.23,1.6.24,,Steven Hernandez
626,Major Thefts,Elizabeth,Major Thefts Case - Elizabeth,28.5.22,Closed,Chicago,30.3.24,12.7.24,28.7.24,Daniel Avila
627,Major Thefts,Lisa,Major Thefts Case - Lisa,12.1.22,Closed,San Antonio,2.11.23,11.3.24,,Elizabeth Livingston
628,Violent Crimes,Mary,Violent Crimes Case - Mary,10.9.23,Closed,Nashville,31.10.24,15.12.24,8.2.25,Andrew Dawson
629,Major Thefts,Larry,Major Thefts Case - Larry,4.11.23,Closed,Washington,5.10.24,9.8.25,,Christina Williams
630,Violent Crimes,Jennifer,Violent Crimes Case - Jennifer,16.7.22,Closed,San Jose,25.8.22,1.8.23,,Jerry Neal
631,Civil Rights,Stephanie,Civil Rights Case - Stephanie,10.5.22,Closed,Nashville,20.5.22,3.7.22,31.8.22,Danielle Rodriguez
632,Cyber Crime,Lisa,Cyber Crime Case - Lisa,27.1.23,Closed,New York,19.8.23,,,Mrs. Mckenzie Lucero
633,Cyber Crime,Gina,Cyber Crime Case - Gina,22.1.23,Closed,Chicago,6.5.23,27.3.24,,Meredith Williams
634,White-Collar Crime,Daniel,White-Collar Crime Case - Daniel,1.7.23,Closed,Houston,5.9.23,14.9.23,,Desiree Neal
635,Cyber Crime,Jennifer,Cyber Crime Case - Jennifer,3.8.23,Closed,Nashville,15.6.24,22.2.25,6.7.25,Jessica Carpenter
636,Intellectual Property Violations,Sandra,Intellectual Property Violations Case - Sandra,8.5.23,Closed,San Francisco,4.11.23,7.2.24,,John Smith
637,Organized Crime,Christine,Organized Crime Case - Christine,11.5.23,Closed,Houston,14.5.23,,,Tonya Green
638,Public Corruption,Valerie,Public Corruption Case - Valerie,27.12.22,Closed,Las Vegas,28.8.23,,,Michael Montgomery
639,Major Thefts,Sonya,Major Thefts Case - Sonya,28.1.22,Closed,Austin,19.7.24,,,Kathryn Mcdonald
640,Immigration Law Cases,Laura,Immigration Law Cases Case - Laura,12.4.23,Closed,Phoenix,7.4.24,21.2.25,18.5.25,Dustin Nichols
641,Environmental Law Violations,Robert,Environmental Law Violations Case - Robert,30.1.23,Closed,Memphis,3.3.24,21.2.25,24.5.25,Robin Butler
642,Violent Crimes,Sue,Violent Crimes Case - Sue,10.6.23,Closed,New York,25.4.24,,,Scott Warren
643,Terrorism,Rebecca,Terrorism Case - Rebecca,20.3.23,Closed,Boston,20.4.24,11.8.24,17.10.24,Timothy Schwartz
644,Counterintelligence,Ashley,Counterintelligence Case - Ashley,22.6.22,Closed,Philadelphia,31.12.22,,,Rebecca Daniels
645,Drug Trafficking,John,Drug Trafficking Case - John,9.9.23,Closed,Detroit,21.8.24,8.5.25,,Steve Palmer
646,White-Collar Crime,Angela,White-Collar Crime Case - Angela,14.1.23,Closed,Oklahoma City,29.9.24,30.7.25,,Kayla Haley
647,Securities Fraud,Laura,Securities Fraud Case - Laura,18.7.23,Closed,Louisville,22.8.24,20.10.24,27.12.24,Scott Warren
648,Public Corruption,Chase,Public Corruption Case - Chase,3.7.23,Closed,Columbus,16.5.24,,,Bridget Gonzalez
649,Organized Crime,Penny,Organized Crime Case - Penny,4.9.22,Closed,Charlotte,27.1.23,7.3.23,9.6.23,Charles Cain
650,Environmental Law Violations,Jason,Environmental Law Violations Case - Jason,27.3.23,Closed,San Diego,20.7.24,15.6.25,15.9.25,Jeffrey Huerta
651,Intellectual Property Violations,Adam,Intellectual Property Violations Case - Adam,31.12.21,Closed,Austin,30.6.23,22.9.23,11.1.24,Julie Rodriguez
652,Cyber Crime,Jennifer,Cyber Crime Case - Jennifer,2.10.22,Closed,Boston,19.1.23,2.7.23,1.10.23,Dawn Barron
653,Environmental Law Violations,Robert,Environmental Law Violations Case - Robert,13.5.22,Closed,Washington,10.8.22,31.12.22,2.5.23,Tracy Mason
654,Civil Rights,Kimberly,Civil Rights Case - Kimberly,9.12.22,Closed,Boston,18.1.24,3.4.24,7.9.24,Julie Rodriguez
655,Counterintelligence,Katelyn,Counterintelligence Case - Katelyn,30.4.22,Closed,Chicago,12.8.23,,,Alexandra Fox
656,Cyber Crime,Robert,Cyber Crime Case - Robert,3.7.22,Closed,Milwaukee,18.11.22,11.9.23,9.1.24,Jamie Singleton
657,White-Collar Crime,Brian,White-Collar Crime Case - Brian,17.12.22,Closed,Portland,9.2.23,,,Dawn Yu
658,Major Thefts,Andrew,Major Thefts Case - Andrew,23.2.22,Closed,Las Vegas,23.5.23,,,Shirley Martin
659,Violent Crimes,Sabrina,Violent Crimes Case - Sabrina,12.5.23,Closed,Washington,8.1.24,,,Philip Alvarado
660,Drug Trafficking,Robert,Drug Trafficking Case - Robert,19.10.23,Closed,Fort Worth,13.3.24,,,Keith Stevenson III
661,Cyber Crime,Whitney,Cyber Crime Case - Whitney,4.1.22,Closed,New York,19.10.23,15.9.24,,Steven Green
662,White-Collar Crime,Pamela,White-Collar Crime Case - Pamela,13.10.22,Closed,San Diego,20.11.24,21.12.24,3.5.25,Ralph Taylor
663,Environmental Law Violations,Nancy,Environmental Law Violations Case - Nancy,9.9.22,Closed,Nashville,23.4.24,,,Donald Maxwell
664,Violent Crimes,Julian,Violent Crimes Case - Julian,25.5.22,Closed,Detroit,19.7.22,1.2.23,29.6.23,Bruce Crawford
665,Organized Crime,Jared,Organized Crime Case - Jared,26.10.22,Closed,Charlotte,4.8.24,,,Pamela Curry
666,Violent Crimes,Joanna,Violent Crimes Case - Joanna,9.2.22,Closed,Denver,17.11.24,13.1.25,12.7.25,Jeremy Simmons
667,Public Corruption,Brandon,Public Corruption Case - Brandon,17.2.23,Closed,San Francisco,18.2.24,,,Joyce Gill
668,Securities Fraud,Mark,Securities Fraud Case - Mark,15.3.23,Closed,Columbus,16.8.23,,,Michael Leonard
669,Counterintelligence,Dana,Counterintelligence Case - Dana,4.1.22,Closed,Washington,14.2.22,2.1.23,21.6.23,Kimberly Wright
670,Environmental Law Violations,Rebecca,Environmental Law Violations Case - Rebecca,15.10.22,Closed,Milwaukee,9.10.23,30.5.24,1.11.24,Levi Hancock
671,Environmental Law Violations,Carmen,Environmental Law Violations Case - Carmen,14.10.23,Closed,Washington,6.5.24,6.9.24,,Kimberly Smith
672,Drug Trafficking,Andrew,Drug Trafficking Case - Andrew,26.4.22,Closed,Oklahoma City,29.5.24,7.2.25,,Jason Vega
673,Public Corruption,Catherine,Public Corruption Case - Catherine,18.7.23,Closed,Boston,25.8.23,7.6.24,,Brenda House
674,Terrorism,Amy,Terrorism Case - Amy,21.5.22,Closed,Detroit,6.11.22,,,Mario Barton
675,Terrorism,Leslie,Terrorism Case - Leslie,3.10.22,Closed,Oklahoma City,27.4.24,19.5.24,1.6.24,Tracy Rice
676,Counterintelligence,Christopher,Counterintelligence Case - Christopher,17.7.23,Closed,Austin,18.7.23,20.11.23,,Alexander Hayden
677,Major Thefts,Linda,Major Thefts Case - Linda,9.2.23,Closed,Boston,23.2.23,,,Crystal Flores
678,Securities Fraud,Sharon,Securities Fraud Case - Sharon,10.1.23,Closed,Houston,14.8.24,18.8.24,29.8.24,Andrew Dawson
679,Securities Fraud,John,Securities Fraud Case - John,13.10.23,Closed,Memphis,9.11.23,,,David Stanley
680,Public Corruption,Anthony,Public Corruption Case - Anthony,12.9.22,Closed,Washington,3.5.24,18.10.24,,Justin Sweeney
681,Immigration Law Cases,Sarah,Immigration Law Cases Case - Sarah,20.12.22,Closed,Austin,5.3.24,8.3.24,,Ronald Berry
682,Civil Rights,Mike,Civil Rights Case - Mike,4.8.22,Closed,Columbus,1.4.23,,,Ronald Ross
683,Securities Fraud,Richard,Securities Fraud Case - Richard,30.10.23,Closed,Las Vegas,4.3.24,4.9.24,,Dominic Santiago
684,Drug Trafficking,Kendra,Drug Trafficking Case - Kendra,30.8.22,Closed,Nashville,30.7.24,23.3.25,,Rebecca Goodwin
685,Civil Rights,Brittany,Civil Rights Case - Brittany,19.2.23,Closed,San Diego,28.3.23,,,Andrew Murray
686,Organized Crime,Paul,Organized Crime Case - Paul,19.6.22,Closed,San Francisco,31.7.23,,,Jessica May MD
687,Environmental Law Violations,Audrey,Environmental Law Violations Case - Audrey,3.4.23,Closed,Boston,5.9.24,,,David Jenkins
688,Organized Crime,Michael,Organized Crime Case - Michael,30.7.23,Closed,Denver,31.12.23,,,Steven Hernandez
689,White-Collar Crime,Sandra,White-Collar Crime Case - Sandra,21.7.22,Closed,Denver,7.2.23,28.12.23,9.4.24,David Harris
690,Civil Rights,Alexander,Civil Rights Case - Alexander,16.11.23,Closed,Las Vegas,11.1.24,12.5.24,14.10.24,Jason Daniel
691,Intellectual Property Violations,Stephen,Intellectual Property Violations Case - Stephen,24.1.22,Closed,Memphis,23.1.23,12.10.23,25.1.24,David Jenkins
692,Intellectual Property Violations,Donna,Intellectual Property Violations Case - Donna,21.11.23,Closed,Charlotte,21.6.24,17.10.24,19.11.24,Chad Rich
693,Public Corruption,Shannon,Public Corruption Case - Shannon,2.12.22,Closed,Los Angeles,9.4.24,,,Dale Johnson
694,Environmental Law Violations,Samuel,Environmental Law Violations Case - Samuel,9.11.23,Closed,Los Angeles,23.2.24,29.10.24,27.1.25,Austin Cabrera
695,Drug Trafficking,Michael,Drug Trafficking Case - Michael,21.2.23,Closed,Louisville,14.9.24,26.3.25,3.8.25,Tracy Kim
696,Environmental Law Violations,Jasmin,Environmental Law Violations Case - Jasmin,12.1.22,Closed,Memphis,3.8.22,,,Derrick Parsons
697,Terrorism,Robert,Terrorism Case - Robert,24.5.22,Closed,San Francisco,17.10.23,14.3.24,21.7.24,Debra White
698,Intellectual Property Violations,Jared,Intellectual Property Violations Case - Jared,28.6.22,Closed,Seattle,14.11.24,27.2.25,17.3.25,Jordan Gray
699,Violent Crimes,Jon,Violent Crimes Case - Jon,7.3.23,Closed,San Diego,20.9.24,,,Paul Kirby
700,Civil Rights,Michelle,Civil Rights Case - Michelle,22.12.21,Closed,Boston,21.8.22,17.8.23,,Robin Butler
701,Drug Trafficking,Kyle,Drug Trafficking Case - Kyle,31.8.23,Closed,Portland,31.8.24,6.8.25,,Veronica Noble
702,Civil Rights,John,Civil Rights Case - John,11.10.23,Closed,Boston,31.1.24,13.4.24,29.5.24,Grant Cooley
703,Organized Crime,Gary,Organized Crime Case - Gary,10.6.22,Closed,Las Vegas,17.6.22,1.5.23,11.6.23,Alexandra Fox
704,Public Corruption,Andrew,Public Corruption Case - Andrew,25.6.23,Closed,Chicago,11.8.23,25.9.23,,Robin Barnett
705,Counterintelligence,Deborah,Counterintelligence Case - Deborah,28.6.22,Closed,Houston,1.11.22,24.4.23,,Todd Adams
706,Immigration Law Cases,Lisa,Immigration Law Cases Case - Lisa,27.8.23,Closed,Indianapolis,28.1.24,17.6.24,,Michael Lynch
707,Securities Fraud,Tiffany,Securities Fraud Case - Tiffany,4.5.22,Closed,Boston,3.2.23,,,Mr. Jeremy Mack
708,Employment Law Disputes,Linda,Employment Law Disputes Case - Linda,16.1.22,Closed,Fort Worth,26.5.22,12.9.22,24.12.22,Angela Williams
709,Intellectual Property Violations,Mark,Intellectual Property Violations Case - Mark,16.6.22,Closed,Denver,7.8.23,,,Jason Daniel
710,Public Corruption,Julia,Public Corruption Case - Julia,17.6.23,Closed,Baltimore,23.9.24,11.1.25,11.1.25,Edward Hunter
711,Drug Trafficking,Lisa,Drug Trafficking Case - Lisa,8.12.22,Closed,Detroit,15.12.23,25.2.24,20.7.24,Stephen King
712,Immigration Law Cases,Mark,Immigration Law Cases Case - Mark,11.9.23,Closed,Boston,11.11.23,3.1.24,9.1.24,Todd Adams
713,Employment Law Disputes,Kayla,Employment Law Disputes Case - Kayla,23.11.23,Closed,Seattle,14.8.24,,,Levi Hancock
714,Cyber Crime,Jason,Cyber Crime Case - Jason,25.10.22,Closed,San Antonio,18.6.24,21.2.25,18.8.25,Jason Daniel
715,Environmental Law Violations,Jacqueline,Environmental Law Violations Case - Jacqueline,12.1.23,Closed,San Francisco,25.9.24,,,Daniel Vega
716,Terrorism,Mark,Terrorism Case - Mark,27.3.22,Closed,Charlotte,30.4.23,16.12.23,,John Smith
717,Terrorism,Kathryn,Terrorism Case - Kathryn,26.7.23,Closed,New York,15.10.23,,,Elizabeth Livingston
718,Violent Crimes,Duane,Violent Crimes Case - Duane,27.6.22,Closed,Nashville,19.3.24,8.4.24,5.5.24,Pamela Curry
719,Intellectual Property Violations,Sheila,Intellectual Property Violations Case - Sheila,18.5.23,Closed,San Diego,6.3.24,,,Angel Buchanan
720,Public Corruption,Kelly,Public Corruption Case - Kelly,17.7.23,Closed,San Francisco,29.11.23,25.11.24,11.2.25,Jerry Neal
721,Immigration Law Cases,Michael,Immigration Law Cases Case - Michael,20.2.22,Closed,Jacksonville,29.11.23,30.9.24,,Megan Vasquez
722,Counterintelligence,Ruben,Counterintelligence Case - Ruben,17.4.23,Closed,Los Angeles,28.7.24,,,Debra Carter
723,Cyber Crime,James,Cyber Crime Case - James,29.7.22,Closed,Milwaukee,10.2.23,27.3.23,1.9.23,Michael Lynch
724,Counterintelligence,Benjamin,Counterintelligence Case - Benjamin,24.10.22,Closed,Philadelphia,17.6.23,10.6.24,,Dominic Santiago
725,Securities Fraud,Jennifer,Securities Fraud Case - Jennifer,3.5.23,Closed,Baltimore,15.5.23,3.6.23,,Morgan Gonzalez DVM
726,Cyber Crime,Phillip,Cyber Crime Case - Phillip,11.7.22,Closed,Philadelphia,29.4.24,27.5.24,5.7.24,Kelsey Frey
727,Cyber Crime,Timothy,Cyber Crime Case - Timothy,23.10.22,Closed,Jacksonville,30.10.22,,,Steven Green
728,Organized Crime,Joshua,Organized Crime Case - Joshua,2.9.22,Closed,Denver,10.10.23,17.4.24,,Michael Nichols
729,Immigration Law Cases,Gregory,Immigration Law Cases Case - Gregory,1.3.23,Closed,Washington,28.3.23,25.6.23,25.10.23,Paul Kirby
730,Intellectual Property Violations,Kelsey,Intellectual Property Violations Case - Kelsey,14.9.23,Closed,Dallas,3.3.24,,,Russell Perez
731,Drug Trafficking,Kimberly,Drug Trafficking Case - Kimberly,26.11.22,Closed,Washington,14.11.24,17.5.25,,Nicole Wilson
732,Public Corruption,Juan,Public Corruption Case - Juan,17.10.22,Closed,Portland,28.4.23,15.12.23,18.2.24,Kathryn Ball
733,Organized Crime,Leon,Organized Crime Case - Leon,19.6.23,Closed,Austin,8.6.24,,,John Smith
734,Environmental Law Violations,John,Environmental Law Violations Case - John,7.10.22,Closed,Memphis,7.2.23,6.11.23,15.2.24,Levi Hancock
735,Securities Fraud,Nicole,Securities Fraud Case - Nicole,16.10.23,Closed,Jacksonville,31.10.24,16.1.25,21.6.25,Manuel Carr
736,Intellectual Property Violations,Jacob,Intellectual Property Violations Case - Jacob,21.5.23,Closed,Detroit,16.10.23,,,Lindsay Perez
737,White-Collar Crime,David,White-Collar Crime Case - David,3.10.23,Closed,Louisville,16.11.24,9.3.25,,Michael Velasquez
738,Organized Crime,Jonathan,Organized Crime Case - Jonathan,11.9.22,Closed,New York,14.8.24,3.8.25,,Patrick Martinez
739,Securities Fraud,Denise,Securities Fraud Case - Denise,14.9.23,Closed,Washington,22.10.24,28.10.24,,Michael Golden
740,Terrorism,Diane,Terrorism Case - Diane,17.11.22,Closed,Memphis,16.6.23,,,Charles Brooks
741,Civil Rights,Alex,Civil Rights Case - Alex,25.3.22,Closed,Fort Worth,22.11.22,22.5.23,23.6.23,Dawn Yu
742,Environmental Law Violations,Dana,Environmental Law Violations Case - Dana,13.6.22,Closed,San Diego,28.4.24,6.3.25,16.7.25,Joshua Willis
743,White-Collar Crime,Kylie,White-Collar Crime Case - Kylie,28.10.22,Closed,Columbus,6.3.24,2.2.25,27.5.25,Michael Nichols
744,Public Corruption,Elizabeth,Public Corruption Case - Elizabeth,14.4.23,Closed,Phoenix,11.3.24,2.3.25,,Brenda House
745,White-Collar Crime,Stephanie,White-Collar Crime Case - Stephanie,17.7.22,Closed,San Francisco,31.10.24,6.12.24,,Jason Salazar
746,Drug Trafficking,Michelle,Drug Trafficking Case - Michelle,6.7.23,Closed,Phoenix,30.9.23,,,Danielle Hubbard
747,Securities Fraud,Lindsey,Securities Fraud Case - Lindsey,21.8.23,Closed,Oklahoma City,21.10.24,8.11.24,27.11.24,Daniel Porter
748,Civil Rights,Lori,Civil Rights Case - Lori,14.12.22,Closed,Baltimore,17.6.24,,,Ralph Taylor
749,Environmental Law Violations,Andrew,Environmental Law Violations Case - Andrew,11.4.23,Closed,Fort Worth,17.9.24,18.8.25,15.2.26,Jean Hernandez
750,Intellectual Property Violations,Bruce,Intellectual Property Violations Case - Bruce,29.4.22,Closed,Seattle,20.10.23,13.8.24,20.1.25,Tonya Green
751,Counterintelligence,Kimberly,Counterintelligence Case - Kimberly,7.12.22,Closed,Columbus,4.2.24,7.11.24,,Nicole Wilson
752,Civil Rights,Alexander,Civil Rights Case - Alexander,14.10.22,Closed,Austin,25.4.24,6.8.24,26.9.24,Meredith Williams
753,Terrorism,Timothy,Terrorism Case - Timothy,22.1.23,Closed,San Francisco,2.9.24,15.9.24,28.12.24,Leslie Chan
754,Environmental Law Violations,Robert,Environmental Law Violations Case - Robert,12.8.22,Closed,Los Angeles,20.11.22,12.9.23,28.9.23,Danielle Rodriguez
755,Cyber Crime,Anna,Cyber Crime Case - Anna,29.8.23,Closed,Milwaukee,29.9.23,16.12.23,3.3.24,Joseph Williams
756,Counterintelligence,Susan,Counterintelligence Case - Susan,22.3.23,Closed,New York,8.12.23,18.1.24,,Joshua Banks
757,White-Collar Crime,Thomas,White-Collar Crime Case - Thomas,16.12.22,Closed,Washington,8.8.23,,,Austin Cabrera
758,Employment Law Disputes,Tom,Employment Law Disputes Case - Tom,12.7.22,Closed,Denver,28.10.24,,,Manuel Carr
759,White-Collar Crime,Leslie,White-Collar Crime Case - Leslie,24.8.23,Closed,Chicago,4.12.23,5.1.24,26.6.24,Robert Shepard
760,Major Thefts,Hunter,Major Thefts Case - Hunter,15.12.22,Closed,Jacksonville,18.8.24,,,Todd Cole
761,Counterintelligence,Erica,Counterintelligence Case - Erica,8.9.23,Closed,Baltimore,15.3.24,17.9.24,31.10.24,Steven Hernandez DDS
762,Counterintelligence,Carrie,Counterintelligence Case - Carrie,23.6.22,Closed,Charlotte,7.11.24,,,Joshua Reed
763,Terrorism,Frances,Terrorism Case - Frances,12.12.22,Closed,Portland,13.8.23,,,Jason Daniel
764,Employment Law Disputes,Christina,Employment Law Disputes Case - Christina,12.7.22,Closed,Memphis,9.1.23,2.7.23,27.8.23,Andrew Jones
765,Public Corruption,Jose,Public Corruption Case - Jose,11.4.23,Closed,Indianapolis,14.7.23,5.9.23,1.10.23,Rebecca Ruiz
766,Civil Rights,Nicole,Civil Rights Case - Nicole,7.5.23,Closed,Washington,2.10.24,,,Alex Shaw
767,Public Corruption,Maria,Public Corruption Case - Maria,11.2.23,Closed,Jacksonville,11.8.23,18.5.24,28.8.24,Michael Montgomery
768,Immigration Law Cases,William,Immigration Law Cases Case - William,6.9.23,Closed,Los Angeles,24.4.24,5.6.24,29.7.24,Joshua Reed
769,Employment Law Disputes,Frank,Employment Law Disputes Case - Frank,21.3.23,Closed,Indianapolis,20.6.23,,,Gail Jackson
770,Major Thefts,Jennifer,Major Thefts Case - Jennifer,9.2.23,Closed,Chicago,15.5.23,19.11.23,,Andrew Murray
771,Violent Crimes,Ryan,Violent Crimes Case - Ryan,19.8.23,Closed,Austin,8.3.24,,,Jason Torres
772,Major Thefts,Joshua,Major Thefts Case - Joshua,27.2.22,Closed,Milwaukee,21.7.22,13.7.23,25.11.23,Lisa Ward
773,Immigration Law Cases,Collin,Immigration Law Cases Case - Collin,21.5.23,Closed,Baltimore,24.6.24,5.4.25,5.8.25,Alexandra Cook DVM
774,Civil Rights,Monica,Civil Rights Case - Monica,12.10.22,Closed,Los Angeles,10.8.23,,,Joanna Frazier
775,Drug Trafficking,Joseph,Drug Trafficking Case - Joseph,20.9.23,Closed,Indianapolis,5.8.24,,,Jeremy Smith
776,Public Corruption,Daniel,Public Corruption Case - Daniel,27.7.23,Closed,Chicago,31.7.23,22.2.24,9.8.24,Karen Pope
777,Major Thefts,Crystal,Major Thefts Case - Crystal,19.12.21,Closed,Seattle,15.5.24,25.8.24,,Donald Maxwell
778,Public Corruption,Joanna,Public Corruption Case - Joanna,8.8.22,Closed,Nashville,16.10.23,,,Robin Barnett
779,Public Corruption,Amanda,Public Corruption Case - Amanda,26.11.21,Closed,Las Vegas,5.4.23,17.9.23,27.9.23,Jeffrey Huerta
780,White-Collar Crime,Andrew,White-Collar Crime Case - Andrew,21.8.22,Closed,Oklahoma City,15.10.24,5.12.24,14.12.24,Kimberly Wright
781,Intellectual Property Violations,Laurie,Intellectual Property Violations Case - Laurie,12.11.23,Closed,Columbus,3.5.24,1.8.24,21.8.24,Meredith Williams
782,Organized Crime,Joseph,Organized Crime Case - Joseph,20.10.23,Closed,San Antonio,28.11.23,14.12.23,17.4.24,Gary Brown
783,Immigration Law Cases,Manuel,Immigration Law Cases Case - Manuel,5.4.23,Closed,Las Vegas,4.1.24,,,Jordan Gray
784,Intellectual Property Violations,Caitlin,Intellectual Property Violations Case - Caitlin,14.8.23,Closed,Houston,2.12.23,,,Todd Cole
785,Violent Crimes,Danny,Violent Crimes Case - Danny,27.12.22,Closed,Philadelphia,27.7.23,,,Leslie Chan
786,Major Thefts,Jacqueline,Major Thefts Case - Jacqueline,20.1.22,Closed,Nashville,16.5.23,20.11.23,,Kristin Reese
787,White-Collar Crime,Amanda,White-Collar Crime Case - Amanda,11.10.22,Closed,Memphis,12.3.24,2.8.24,31.10.24,Edward Hunter
788,Employment Law Disputes,James,Employment Law Disputes Case - James,23.12.21,Closed,Phoenix,16.4.22,27.9.22,,Andrew Murray
789,White-Collar Crime,Cheryl,White-Collar Crime Case - Cheryl,17.6.23,Closed,Seattle,21.6.24,,,Amy Schmidt
790,Securities Fraud,Daniel,Securities Fraud Case - Daniel,5.7.22,Closed,Memphis,20.2.23,23.7.23,5.1.24,Kristin Reese
791,Employment Law Disputes,Logan,Employment Law Disputes Case - Logan,30.5.23,Closed,Los Angeles,2.6.23,25.11.23,21.4.24,Shirley Martin
792,White-Collar Crime,Alexa,White-Collar Crime Case - Alexa,15.2.22,Closed,Memphis,8.12.23,3.2.24,,John Conley
793,Counterintelligence,Michael,Counterintelligence Case - Michael,3.3.23,Closed,San Antonio,1.5.24,23.10.24,,Danielle Rodriguez
