Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge
640,Securities Fraud,Mary,Securities Fraud Case - Mary,27.1.23,Pending,Detroit,18.9.24,,,Melanie Bell
641,Organized Crime,Zoe,Organized Crime Case - Zoe,25.4.23,Pending,San Jose,29.4.24,8.1.25,,Mary Cannon
642,Terrorism,Karen,Terrorism Case - Karen,11.10.22,Pending,Denver,21.11.22,24.8.23,1.12.23,Charlotte Coleman
643,Environmental Law Violations,Dillon,Environmental Law Violations Case - Dillon,19.12.22,Pending,New York,3.6.23,17.11.23,15.2.24,Rebecca Conley
644,Civil Rights,Jeanette,Civil Rights Case - Jeanette,11.6.23,Pending,Memphis,16.2.24,,,Sara Green
645,Violent Crimes,Casey,Violent Crimes Case - Casey,23.12.22,Pending,Detroit,19.12.23,18.11.24,27.1.25,Samantha Sanders
646,Environmental Law Violations,Jeffery,Environmental Law Violations Case - Jeffery,25.11.22,Pending,Memphis,7.5.23,23.9.23,,Kari Price
647,Counterintelligence,Mandy,Counterintelligence Case - Mandy,21.12.21,Pending,Columbus,7.3.24,,,Miss Holly Richardson DDS
648,Employment Law Disputes,Alice,Employment Law Disputes Case - Alice,4.1.22,Pending,Chicago,4.10.24,,,Henry Williams
649,Securities Fraud,Amanda,Securities Fraud Case - Amanda,18.6.23,Pending,Jacksonville,23.10.24,15.9.25,22.9.25,Cameron Peterson
650,Cyber Crime,Emily,Cyber Crime Case - Emily,27.6.22,Pending,Louisville,5.12.23,,,Miss Holly Richardson DDS
651,Cyber Crime,Manuel,Cyber Crime Case - Manuel,22.9.22,Pending,Portland,23.4.23,17.3.24,,David Hill
652,Drug Trafficking,Jessica,Drug Trafficking Case - Jessica,31.8.22,Pending,Portland,15.1.24,29.2.24,2.7.24,Rachel Mckee
653,Immigration Law Cases,John,Immigration Law Cases Case - John,13.4.22,Pending,San Francisco,19.3.23,18.11.23,30.3.24,Dorothy Smith
654,Civil Rights,Christopher,Civil Rights Case - Christopher,14.6.22,Pending,New York,25.3.23,15.8.23,28.8.23,Wendy Burke
655,Immigration Law Cases,Dawn,Immigration Law Cases Case - Dawn,2.12.21,Pending,Charlotte,10.1.23,26.3.23,7.9.23,Travis Mack
656,Civil Rights,Anthony,Civil Rights Case - Anthony,18.10.23,Pending,New York,21.12.23,14.11.24,,Gregory Sanchez
657,Terrorism,Tony,Terrorism Case - Tony,19.6.23,Pending,San Jose,14.9.24,30.8.25,26.9.25,Cameron Peterson
658,Organized Crime,Brandon,Organized Crime Case - Brandon,13.1.22,Pending,Washington,5.9.22,,,Mr. Michael Lewis PhD
659,Violent Crimes,Brian,Violent Crimes Case - Brian,13.11.22,Pending,Nashville,9.10.24,6.9.25,,Shannon Swanson
660,Environmental Law Violations,Derrick,Environmental Law Violations Case - Derrick,28.10.23,Pending,Columbus,17.6.24,26.9.24,,Daniel Taylor
661,Employment Law Disputes,Kyle,Employment Law Disputes Case - Kyle,11.4.22,Pending,Chicago,21.12.22,8.4.23,17.4.23,Jennifer Smith
662,Organized Crime,Christina,Organized Crime Case - Christina,3.2.22,Pending,San Diego,5.2.23,21.1.24,,Daniel Johnson
663,Terrorism,Bobby,Terrorism Case - Bobby,5.3.23,Pending,Milwaukee,3.3.24,,,Brad Campbell
664,Immigration Law Cases,Jonathan,Immigration Law Cases Case - Jonathan,18.2.23,Pending,Charlotte,13.3.24,28.11.24,,Elizabeth Rogers
665,Major Thefts,Blake,Major Thefts Case - Blake,31.5.23,Pending,Fort Worth,19.7.23,9.9.23,7.10.23,Matthew Hall
666,Violent Crimes,William,Violent Crimes Case - William,22.12.21,Pending,Fort Worth,13.8.22,,,Matthew Hall
667,Employment Law Disputes,Tony,Employment Law Disputes Case - Tony,1.4.23,Pending,San Jose,4.4.24,23.4.24,16.10.24,Chloe Martin DDS
668,Employment Law Disputes,Adrian,Employment Law Disputes Case - Adrian,16.12.21,Pending,Chicago,16.8.23,2.2.24,,Michael Brooks
669,Terrorism,Rhonda,Terrorism Case - Rhonda,13.11.23,Pending,Oklahoma City,13.11.24,16.8.25,5.10.25,Daniel Sanders
670,Major Thefts,Bradley,Major Thefts Case - Bradley,22.9.23,Pending,Oklahoma City,6.1.24,,,Mr. Alexander Horton
671,Public Corruption,Michael,Public Corruption Case - Michael,15.3.23,Pending,San Antonio,24.9.23,12.5.24,8.6.24,Adam Patterson
672,Drug Trafficking,Robert,Drug Trafficking Case - Robert,8.4.22,Pending,Columbus,25.5.23,,,Zachary Hendrix
673,Immigration Law Cases,Erika,Immigration Law Cases Case - Erika,29.7.22,Pending,Philadelphia,22.3.24,,,Alicia Tucker
674,Public Corruption,Lori,Public Corruption Case - Lori,19.4.22,Pending,Nashville,6.1.24,29.10.24,,Rebecca Conley
675,White-Collar Crime,Amber,White-Collar Crime Case - Amber,25.11.22,Pending,Nashville,26.8.23,,,Benjamin Hughes
676,Employment Law Disputes,Jose,Employment Law Disputes Case - Jose,31.8.23,Pending,Houston,13.12.23,16.5.24,26.9.24,Ashley Le
677,Violent Crimes,Alan,Violent Crimes Case - Alan,18.1.22,Pending,Boston,11.4.23,,,Michael Gomez
678,Employment Law Disputes,Kendra,Employment Law Disputes Case - Kendra,27.6.22,Pending,Jacksonville,16.9.22,27.4.23,7.6.23,Mary Brown
679,Terrorism,Laura,Terrorism Case - Laura,27.2.22,Pending,Memphis,4.12.23,20.11.24,4.4.25,Christian Bond
680,Public Corruption,Suzanne,Public Corruption Case - Suzanne,4.6.22,Pending,San Diego,15.3.24,,,Melissa Murray
681,Organized Crime,Sheryl,Organized Crime Case - Sheryl,30.3.22,Pending,Denver,2.3.23,,,Hannah Bishop
682,Drug Trafficking,Katelyn,Drug Trafficking Case - Katelyn,15.11.23,Pending,Boston,24.9.24,4.11.24,,Samantha Sanders
683,Environmental Law Violations,Jesus,Environmental Law Violations Case - Jesus,16.8.23,Pending,Denver,17.2.24,25.10.24,,Katherine Phillips
684,Civil Rights,Kyle,Civil Rights Case - Kyle,4.10.23,Pending,Phoenix,27.3.24,13.7.24,,Christopher Becker
685,Drug Trafficking,Amber,Drug Trafficking Case - Amber,7.7.22,Pending,Boston,23.10.22,11.6.23,15.9.23,Mary Rowland
686,Terrorism,John,Terrorism Case - John,12.9.22,Pending,Houston,18.4.24,23.10.24,30.12.24,Mr. Michael Lewis PhD
687,Counterintelligence,Robert,Counterintelligence Case - Robert,17.9.22,Pending,Chicago,1.6.24,29.7.24,,Kevin Davis
688,Intellectual Property Violations,Hannah,Intellectual Property Violations Case - Hannah,21.7.22,Pending,San Antonio,1.9.23,20.5.24,,Heather Lamb
689,Cyber Crime,Emily,Cyber Crime Case - Emily,4.6.23,Pending,Columbus,12.9.23,27.3.24,19.9.24,Zachary Hendrix
690,Drug Trafficking,Courtney,Drug Trafficking Case - Courtney,9.12.22,Pending,Detroit,29.9.24,1.4.25,,Natasha Wyatt
691,Organized Crime,Catherine,Organized Crime Case - Catherine,6.11.22,Pending,Dallas,28.12.23,,,Jessica Livingston
692,Terrorism,Jordan,Terrorism Case - Jordan,28.4.22,Pending,Philadelphia,29.11.23,,,Tammie Ortega
693,Securities Fraud,Bryan,Securities Fraud Case - Bryan,7.3.23,Pending,Fort Worth,3.5.24,,,David Turner
694,Organized Crime,Deanna,Organized Crime Case - Deanna,4.2.22,Pending,San Francisco,19.7.24,,,Denise Williams
695,White-Collar Crime,Jennifer,White-Collar Crime Case - Jennifer,17.5.23,Pending,San Antonio,19.2.24,,,Wendy Burke
696,Intellectual Property Violations,Douglas,Intellectual Property Violations Case - Douglas,18.4.22,Pending,Oklahoma City,6.4.23,28.4.23,15.5.23,Casey Hernandez
697,Major Thefts,Anthony,Major Thefts Case - Anthony,23.8.22,Pending,Austin,28.9.23,,,Amanda Payne
698,Immigration Law Cases,Erika,Immigration Law Cases Case - Erika,22.6.23,Pending,Las Vegas,21.1.24,11.7.24,,Mary Walters
699,Securities Fraud,Katherine,Securities Fraud Case - Katherine,10.8.22,Pending,Louisville,8.11.23,15.11.23,,Mr. Cameron Hopkins
700,Intellectual Property Violations,Mary,Intellectual Property Violations Case - Mary,5.9.23,Pending,San Diego,20.11.23,,,Mr. Cameron Hopkins
701,Environmental Law Violations,Sabrina,Environmental Law Violations Case - Sabrina,2.8.23,Pending,Los Angeles,25.4.24,18.4.25,26.8.25,Jessica Livingston
702,White-Collar Crime,Jason,White-Collar Crime Case - Jason,14.8.22,Pending,Washington,19.11.23,30.11.23,,Vanessa King
703,Intellectual Property Violations,Brianna,Intellectual Property Violations Case - Brianna,15.8.22,Pending,Seattle,5.11.24,6.1.25,,Natasha Wyatt
704,Counterintelligence,Austin,Counterintelligence Case - Austin,7.4.23,Pending,San Antonio,7.6.24,8.5.25,18.7.25,Christina Cochran
705,Major Thefts,Bradley,Major Thefts Case - Bradley,15.3.22,Pending,Louisville,2.6.23,,,Jacob Hall
706,Organized Crime,Renee,Organized Crime Case - Renee,1.4.23,Pending,Fort Worth,30.6.24,12.9.24,,Brianna Mclaughlin
707,Securities Fraud,Shelley,Securities Fraud Case - Shelley,14.10.22,Pending,Milwaukee,12.4.24,21.2.25,11.8.25,Janet Daniels
708,Terrorism,Jessica,Terrorism Case - Jessica,5.9.23,Pending,Boston,24.5.24,15.11.24,16.11.24,Amy Gallegos
709,Intellectual Property Violations,Steve,Intellectual Property Violations Case - Steve,30.5.22,Pending,Detroit,4.12.23,,,Tiffany Diaz
710,Civil Rights,Steve,Civil Rights Case - Steve,8.6.22,Pending,Las Vegas,20.2.24,11.9.24,,Jill Johnson
711,Organized Crime,Andrea,Organized Crime Case - Andrea,26.6.23,Pending,Seattle,21.10.24,,,Shaun Willis
712,Immigration Law Cases,Oscar,Immigration Law Cases Case - Oscar,22.7.22,Pending,Columbus,8.11.23,20.12.23,25.1.24,Justin Rogers
713,Drug Trafficking,Amanda,Drug Trafficking Case - Amanda,24.7.23,Pending,Los Angeles,1.11.23,21.9.24,25.2.25,David Ford
714,Securities Fraud,Teresa,Securities Fraud Case - Teresa,29.11.22,Pending,Nashville,7.1.24,22.11.24,15.3.25,Peter Smith
715,Immigration Law Cases,Michael,Immigration Law Cases Case - Michael,6.2.22,Pending,Milwaukee,30.6.24,,,Kevin Skinner
716,Major Thefts,Rebecca,Major Thefts Case - Rebecca,31.1.23,Pending,San Francisco,12.5.23,,,Daniel Cooper
717,Violent Crimes,John,Violent Crimes Case - John,28.5.23,Pending,Jacksonville,26.10.23,31.12.23,15.3.24,Melissa Bailey
718,Immigration Law Cases,Edgar,Immigration Law Cases Case - Edgar,22.8.22,Pending,New York,6.7.24,6.12.24,14.1.25,Cameron Fields
719,Intellectual Property Violations,Lynn,Intellectual Property Violations Case - Lynn,14.12.21,Pending,Denver,27.6.22,14.7.22,8.1.23,Mary Cannon
720,Major Thefts,Carl,Major Thefts Case - Carl,16.11.22,Pending,San Jose,5.12.22,,,Mary Brown
721,Terrorism,Raymond,Terrorism Case - Raymond,6.7.23,Pending,Seattle,14.10.24,30.8.25,30.12.25,Darlene Guerrero
722,Cyber Crime,Steven,Cyber Crime Case - Steven,20.6.22,Pending,San Francisco,13.11.23,8.7.24,,Nathaniel Miller
723,Violent Crimes,Stephen,Violent Crimes Case - Stephen,6.5.22,Pending,Jacksonville,2.7.24,,,Peter Smith
724,Intellectual Property Violations,Daniel,Intellectual Property Violations Case - Daniel,11.6.22,Pending,San Antonio,8.10.23,,,Blake Diaz
725,Civil Rights,Jill,Civil Rights Case - Jill,29.8.22,Pending,Jacksonville,26.2.23,,,Amy Gallegos
726,White-Collar Crime,Megan,White-Collar Crime Case - Megan,1.12.21,Pending,Louisville,25.3.23,4.4.23,24.9.23,Elizabeth Rogers
727,Securities Fraud,Joe,Securities Fraud Case - Joe,24.5.22,Pending,Fort Worth,12.3.23,19.9.23,12.3.24,Jennifer Sanchez
728,Immigration Law Cases,Joshua,Immigration Law Cases Case - Joshua,14.10.23,Pending,Memphis,18.11.23,5.3.24,11.6.24,Benjamin Hughes
729,White-Collar Crime,Gregory,White-Collar Crime Case - Gregory,24.3.22,Pending,San Jose,20.5.23,15.12.23,,Chris Cohen
730,Cyber Crime,Lori,Cyber Crime Case - Lori,19.11.23,Pending,Washington,10.5.24,12.2.25,31.5.25,Daniel Johnson
731,Intellectual Property Violations,Rachel,Intellectual Property Violations Case - Rachel,2.6.23,Pending,Seattle,15.6.24,,,Jordan Lee
732,Cyber Crime,Latoya,Cyber Crime Case - Latoya,19.9.22,Pending,Las Vegas,11.12.22,,,Darius Strickland
733,Securities Fraud,Erik,Securities Fraud Case - Erik,11.8.23,Pending,Louisville,9.10.23,7.11.23,,Lisa Barry
734,Intellectual Property Violations,Thomas,Intellectual Property Violations Case - Thomas,25.2.22,Pending,Los Angeles,16.10.22,8.1.23,4.4.23,Crystal Oconnell
735,White-Collar Crime,Tamara,White-Collar Crime Case - Tamara,18.5.22,Pending,Seattle,27.1.24,19.2.24,16.3.24,Blake Diaz
736,Intellectual Property Violations,Nicolas,Intellectual Property Violations Case - Nicolas,5.2.23,Pending,Seattle,1.8.24,20.7.25,,Casey Hernandez
737,Violent Crimes,Jill,Violent Crimes Case - Jill,8.12.21,Pending,Seattle,28.7.23,3.12.23,23.4.24,Ms. Miranda Reed
738,Civil Rights,Michael,Civil Rights Case - Michael,3.4.22,Pending,Indianapolis,29.3.23,10.7.23,21.11.23,Kari Price
739,Cyber Crime,Kathleen,Cyber Crime Case - Kathleen,24.5.23,Pending,Boston,20.7.24,9.9.24,,Rachel Mckee
740,Employment Law Disputes,Alyssa,Employment Law Disputes Case - Alyssa,28.12.21,Pending,Memphis,23.10.23,19.3.24,27.5.24,Carl Martinez
741,Environmental Law Violations,Erik,Environmental Law Violations Case - Erik,17.10.22,Pending,Jacksonville,15.9.23,4.1.24,,Mark Chambers
742,Cyber Crime,Keith,Cyber Crime Case - Keith,18.6.23,Pending,Dallas,22.7.23,2.5.24,21.7.24,Mary Walters
743,Counterintelligence,William,Counterintelligence Case - William,19.2.22,Pending,Oklahoma City,8.2.23,,,Philip Carpenter
744,Employment Law Disputes,Alan,Employment Law Disputes Case - Alan,9.11.23,Pending,Philadelphia,11.2.24,,,Robin Watson
745,Organized Crime,Matthew,Organized Crime Case - Matthew,10.11.23,Pending,Austin,3.9.24,25.6.25,,Amanda Oconnor
746,Terrorism,Natalie,Terrorism Case - Natalie,5.3.23,Pending,Columbus,27.2.24,30.4.24,16.6.24,Thomas Smith
747,Public Corruption,Brandon,Public Corruption Case - Brandon,17.1.23,Pending,Washington,15.6.24,,,Eric Roberts
748,Cyber Crime,Sergio,Cyber Crime Case - Sergio,30.5.23,Pending,Washington,1.6.23,25.4.24,,Timothy Robinson
749,Securities Fraud,Deanna,Securities Fraud Case - Deanna,1.6.22,Pending,Phoenix,20.1.24,3.10.24,13.11.24,Carrie Martin
750,Cyber Crime,Carrie,Cyber Crime Case - Carrie,22.6.23,Pending,Memphis,6.11.23,11.6.24,,Vanessa Pittman
751,Cyber Crime,Eric,Cyber Crime Case - Eric,13.6.23,Pending,Dallas,3.12.23,,,Lisa Patterson
752,Intellectual Property Violations,Jasmine,Intellectual Property Violations Case - Jasmine,16.3.23,Pending,Boston,7.9.23,24.5.24,23.8.24,Stephen Elliott
753,Immigration Law Cases,Richard,Immigration Law Cases Case - Richard,24.1.22,Pending,Philadelphia,26.8.23,30.10.23,18.11.23,Susan Frye
754,Environmental Law Violations,Deanna,Environmental Law Violations Case - Deanna,17.5.23,Pending,Columbus,2.10.24,,,Kelsey Lopez
755,Violent Crimes,Eileen,Violent Crimes Case - Eileen,29.6.22,Pending,San Antonio,16.6.24,,,Zachary Hendrix
756,Drug Trafficking,John,Drug Trafficking Case - John,18.5.22,Pending,San Antonio,19.6.22,8.9.22,,Bryan Simpson
757,Public Corruption,Sabrina,Public Corruption Case - Sabrina,17.3.22,Pending,Las Vegas,16.5.22,14.8.22,17.12.22,Greg Dixon
758,Cyber Crime,Walter,Cyber Crime Case - Walter,20.9.22,Pending,Fort Worth,15.1.24,15.12.24,9.5.25,Henry Keith
759,Organized Crime,Joe,Organized Crime Case - Joe,21.10.22,Pending,Baltimore,17.7.23,,,Peter Smith
760,Civil Rights,Michelle,Civil Rights Case - Michelle,1.10.23,Pending,Indianapolis,10.3.24,,,Kevin Skinner
761,Intellectual Property Violations,Matthew,Intellectual Property Violations Case - Matthew,21.12.21,Pending,Fort Worth,27.3.23,,,Jennifer Smith
762,Intellectual Property Violations,Marie,Intellectual Property Violations Case - Marie,16.11.22,Pending,San Diego,1.3.23,5.8.23,,Timothy Lawrence
763,Public Corruption,Veronica,Public Corruption Case - Veronica,24.5.23,Pending,Austin,21.1.24,15.8.24,26.12.24,Patricia Arias
764,White-Collar Crime,David,White-Collar Crime Case - David,5.5.23,Pending,Philadelphia,14.3.24,18.7.24,28.12.24,Stephen Elliott
765,Civil Rights,Austin,Civil Rights Case - Austin,18.11.23,Pending,Austin,19.11.24,16.2.25,13.3.25,John Maxwell
766,Employment Law Disputes,Rachel,Employment Law Disputes Case - Rachel,13.9.23,Pending,San Jose,9.1.24,28.11.24,27.12.24,Kevin Skinner
767,Drug Trafficking,Mark,Drug Trafficking Case - Mark,15.12.22,Pending,Nashville,26.6.24,,,Christina Cochran
768,Terrorism,Karen,Terrorism Case - Karen,5.5.23,Pending,Oklahoma City,11.6.24,10.8.24,28.1.25,Daniel Byrd
769,Civil Rights,Jennifer,Civil Rights Case - Jennifer,6.10.22,Pending,San Antonio,9.12.23,13.10.24,10.11.24,Michelle Reynolds
770,Immigration Law Cases,Michelle,Immigration Law Cases Case - Michelle,30.7.23,Pending,San Jose,24.5.24,10.7.24,21.7.24,Darius Strickland
771,Terrorism,Edwin,Terrorism Case - Edwin,12.7.22,Pending,Houston,23.9.24,27.11.24,16.4.25,Wendy Burke
772,Counterintelligence,Juan,Counterintelligence Case - Juan,16.10.22,Pending,San Jose,15.3.24,25.8.24,6.10.24,Alicia Tucker
773,Securities Fraud,Christina,Securities Fraud Case - Christina,3.8.22,Pending,Indianapolis,27.10.22,,,Alicia Johnson
774,Immigration Law Cases,Carolyn,Immigration Law Cases Case - Carolyn,22.5.23,Pending,San Jose,27.5.24,19.4.25,28.8.25,Timothy Lawrence
775,Intellectual Property Violations,Zachary,Intellectual Property Violations Case - Zachary,18.2.22,Pending,Jacksonville,7.5.24,,,Darlene Guerrero
776,Employment Law Disputes,Sherry,Employment Law Disputes Case - Sherry,23.1.22,Pending,Portland,6.4.24,4.4.25,12.4.25,Miss Holly Richardson DDS
777,Environmental Law Violations,Kelly,Environmental Law Violations Case - Kelly,20.11.22,Pending,Indianapolis,6.12.23,,,Kevin Skinner
778,White-Collar Crime,Benjamin,White-Collar Crime Case - Benjamin,15.8.23,Pending,Denver,24.4.24,28.10.24,,Kevin Davis
779,Violent Crimes,Gabriel,Violent Crimes Case - Gabriel,24.6.22,Pending,Portland,5.11.24,,,Jacob Hall
780,Major Thefts,Evan,Major Thefts Case - Evan,29.12.22,Pending,Houston,7.3.23,11.1.24,3.4.24,David Weaver
781,Counterintelligence,Kim,Counterintelligence Case - Kim,8.9.23,Pending,Columbus,10.6.24,24.8.24,,David Weaver
782,Immigration Law Cases,Robert,Immigration Law Cases Case - Robert,10.9.23,Pending,Boston,25.9.24,21.11.24,26.1.25,Mary Walters
783,Civil Rights,Robin,Civil Rights Case - Robin,5.8.22,Pending,Milwaukee,8.1.23,29.11.23,31.12.23,Jordan Lee
784,Immigration Law Cases,Joseph,Immigration Law Cases Case - Joseph,28.12.21,Pending,Charlotte,30.1.24,9.8.24,29.11.24,Lisa Patterson
785,Securities Fraud,Jenna,Securities Fraud Case - Jenna,8.2.22,Pending,Fort Worth,2.4.22,10.2.23,16.7.23,Rebecca Phillips
786,Immigration Law Cases,Julie,Immigration Law Cases Case - Julie,31.8.22,Pending,Baltimore,24.11.22,23.10.23,27.1.24,Gregory Sanchez
787,Organized Crime,Cody,Organized Crime Case - Cody,13.3.22,Pending,New York,4.2.24,5.8.24,2.9.24,Jacob Hall
788,Organized Crime,Darrell,Organized Crime Case - Darrell,22.8.22,Pending,Fort Worth,13.7.23,3.10.23,6.11.23,Joy Cole
789,Employment Law Disputes,Ryan,Employment Law Disputes Case - Ryan,6.8.22,Pending,Washington,4.4.24,1.2.25,,Alexandra Rodriguez
790,Major Thefts,Zachary,Major Thefts Case - Zachary,9.5.22,Pending,Washington,9.6.24,27.10.24,22.12.24,Stephen Elliott
791,Public Corruption,Paula,Public Corruption Case - Paula,16.11.22,Pending,Austin,28.1.24,,,Karen Lamb
792,Immigration Law Cases,Toni,Immigration Law Cases Case - Toni,3.12.22,Pending,Phoenix,19.12.23,8.2.24,16.7.24,Michelle Reynolds
793,Counterintelligence,Wayne,Counterintelligence Case - Wayne,30.9.23,Pending,Boston,16.8.24,9.7.25,,Eric Roberts
794,Major Thefts,John,Major Thefts Case - John,27.11.22,Pending,New York,10.2.24,,,Daniel Johnson
795,Counterintelligence,Kristi,Counterintelligence Case - Kristi,25.6.23,Pending,Chicago,18.9.24,,,Mr. Cameron Hopkins
796,White-Collar Crime,Troy,White-Collar Crime Case - Troy,25.10.22,Pending,Austin,25.5.24,,,Sheri Smith
797,Organized Crime,David,Organized Crime Case - David,13.2.23,Pending,Nashville,21.4.24,,,Andrea Pearson
798,Employment Law Disputes,Cindy,Employment Law Disputes Case - Cindy,16.11.22,Pending,San Antonio,30.9.24,10.3.25,5.7.25,Kimberly Jordan
799,Environmental Law Violations,Teresa,Environmental Law Violations Case - Teresa,13.6.23,Pending,Columbus,15.11.24,22.8.25,31.10.25,Rebecca Conley
800,Terrorism,Keith,Terrorism Case - Keith,30.4.22,Pending,Detroit,7.7.24,,,Kevin Williamson
801,Cyber Crime,Daniel,Cyber Crime Case - Daniel,1.9.22,Pending,Memphis,5.12.23,19.3.24,31.8.24,Mr. Alexander Horton
802,Public Corruption,Donna,Public Corruption Case - Donna,10.12.21,Pending,Washington,6.11.22,23.5.23,,Christopher Stevens
803,Environmental Law Violations,Jacob,Environmental Law Violations Case - Jacob,2.7.23,Pending,Charlotte,12.4.24,13.3.25,28.3.25,Erica Martin
804,Drug Trafficking,Amy,Drug Trafficking Case - Amy,8.8.22,Pending,Portland,17.11.23,8.6.24,19.11.24,Matthew Hall
805,Major Thefts,Mark,Major Thefts Case - Mark,12.1.23,Pending,Houston,24.8.24,23.6.25,11.7.25,Carl Martinez
